CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
obj	-10.10071	any	-0.30902	7634731	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-5.25411	any	0.56449	7634731	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.03048	any	-0.5512	6190020	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	5.32612	any	1.19658	6190020	any	Ancient_Greek_2.8	Ancient_Greek
obj	-9.96406	any	1.28923	3331058	any	Romanian_2.8	Romanian
nsubj	-4.53929	any	-1.84916	3331058	any	Romanian_2.8	Romanian
obj	9.98719	any	0.46052	8032537	any	Italian_2.8	Italian
nsubj	-5.47676	any	1.92641	8032537	any	Italian_2.8	Italian
obj	10.03832	any	-0.63882	381441	any	Polish_2.8	Polish
nsubj	5.45655	any	-1.62272	381441	any	Polish_2.8	Polish
obj	9.97491	any	1.48515	3641335	any	Japanese_2.8	Japanese
nsubj	4.82963	any	0.30337	3641335	any	Japanese_2.8	Japanese
obj	9.98728	any	-0.1414	6325337	any	Serbian_2.8	Serbian
nsubj	-6.49548	any	1.24704	6325337	any	Serbian_2.8	Serbian
obj	-9.99744	any	0.57557	5010807	any	Italian_2.8	Italian
nsubj	0.32967	any	0.27457	5010807	any	Italian_2.8	Italian
obj	-10.00811	any	-0.89627	6003620	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	4.90816	any	1.69174	6003620	any	Ancient_Greek_2.8	Ancient_Greek
obj	10.01409	any	0.16417	6932694	any	Chinese_2.8	Chinese
nsubj	-5.89738	any	0.2103	6932694	any	Chinese_2.8	Chinese
obj	-10.02196	any	1.59855	4756042	any	Coptic_2.8	Coptic
nsubj	-5.68612	any	-2.41825	4756042	any	Coptic_2.8	Coptic
obj	10.04894	any	1.29692	4959270	any	Vietnamese_2.8	Vietnamese
nsubj	-6.39201	any	1.39311	4959270	any	Vietnamese_2.8	Vietnamese
obj	-10.01705	any	0.80745	3221296	any	Amharic_2.8	Amharic
nsubj	7.02223	any	-0.37423	3221296	any	Amharic_2.8	Amharic
obj	-9.99374	any	0.14035	8848675	any	Danish_2.8	Danish
nsubj	6.46901	any	-0.92158	8848675	any	Danish_2.8	Danish
obj	-9.99752	any	0.03652	9607755	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-1.25038	any	0.10483	9607755	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.03395	any	-0.66739	2763365	any	Indonesian_2.8	Indonesian
nsubj	6.51251	any	0.11377	2763365	any	Indonesian_2.8	Indonesian
obj	10.00931	any	0.40211	4660039	any	Finnish_2.8	Finnish
nsubj	-0.53737	any	-0.61889	4660039	any	Finnish_2.8	Finnish
obj	-9.93693	any	-2.06153	4487486	any	Kiche_2.8	Kiche
nsubj	-6.93637	any	2.08514	4487486	any	Kiche_2.8	Kiche
obj	10.0367	any	-0.27996	2725117	any	Naija_2.8	Naija
nsubj	-5.16348	any	-0.97956	2725117	any	Naija_2.8	Naija
obj	10.01781	any	0.31646	5882851	any	Czech_2.8	Czech
nsubj	-4.63447	any	-0.79316	5882851	any	Czech_2.8	Czech
obj	9.99832	any	0.39459	3729244	any	Breton_2.8	Breton
nsubj	-1.37133	any	0.66872	3729244	any	Breton_2.8	Breton
obj	9.98046	any	1.54932	9600800	any	Arabic_2.8	Arabic
nsubj	-3.46964	any	0.14465	9600800	any	Arabic_2.8	Arabic
obj	10.0059	any	-0.75257	7590951	any	Buryat_2.8	Buryat
nsubj	-6.10983	any	1.38383	7590951	any	Buryat_2.8	Buryat
obj	-9.99957	any	-0.16309	4532437	any	Gothic_2.8	Gothic
nsubj	1.22569	any	0.09246	4532437	any	Gothic_2.8	Gothic
obj	-10.00833	any	0.60502	9231868	any	Afrikaans_2.8	Afrikaans
nsubj	2.34854	any	0.09873	9231868	any	Afrikaans_2.8	Afrikaans
obj	10.04385	any	-0.60118	5799273	any	Latvian_2.8	Latvian
nsubj	-5.58574	any	0.28909	5799273	any	Latvian_2.8	Latvian
obj	-10.03353	any	-0.92207	210882	any	Greek_2.8	Greek
nsubj	6.11342	any	1.09668	210882	any	Greek_2.8	Greek
obj	-9.98818	any	1.2867	8131927	any	Estonian_2.8	Estonian
nsubj	6.24142	any	-0.6954	8131927	any	Estonian_2.8	Estonian
obj	9.9799	any	-1.09901	6903708	any	North_Sami_2.8	North_Sami
nsubj	-6.45117	any	0.85824	6903708	any	North_Sami_2.8	North_Sami
obj	9.99817	any	1.09154	3773478	any	Estonian_2.8	Estonian
nsubj	-5.27472	any	1.29346	3773478	any	Estonian_2.8	Estonian
obj	-9.99675	any	0.53095	9728437	any	Old_French_2.8	Old_French
nsubj	-0.31261	any	-0.31249	9728437	any	Old_French_2.8	Old_French
obj	-9.97672	any	1.21269	8806924	any	Korean_2.8	Korean
nsubj	-5.88275	any	-0.03101	8806924	any	Korean_2.8	Korean
obj	-10.00234	any	0.36543	8917750	any	Hebrew_2.8	Hebrew
nsubj	1.8267	any	-0.58789	8917750	any	Hebrew_2.8	Hebrew
obj	10.03015	any	0.56182	1798108	any	Slovenian_2.8	Slovenian
nsubj	-4.82552	any	-1.19554	1798108	any	Slovenian_2.8	Slovenian
obj	-10.00878	any	0.10926	5845453	any	Korean_2.8	Korean
nsubj	-1.78024	any	0.237	5845453	any	Korean_2.8	Korean
obj	-9.97528	any	-0.41165	1401390	any	Naija_2.8	Naija
nsubj	4.84194	any	-1.82239	1401390	any	Naija_2.8	Naija
obj	-10.14649	any	-1.60195	9673091	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	5.88533	any	2.0416	9673091	any	Classical_Chinese_2.8	Classical_Chinese
obj	-9.99972	any	0.78843	3097733	any	Slovak_2.8	Slovak
nsubj	4.71652	any	-0.79197	3097733	any	Slovak_2.8	Slovak
obj	9.96362	any	-0.19402	9313572	any	Armenian_2.8	Armenian
nsubj	-5.86525	any	-0.03521	9313572	any	Armenian_2.8	Armenian
obj	-10.00153	any	0.21921	4952225	any	Bulgarian_2.8	Bulgarian
nsubj	2.11234	any	-0.61102	4952225	any	Bulgarian_2.8	Bulgarian
obj	10.01671	any	-1.23067	6647379	any	Bulgarian_2.8	Bulgarian
nsubj	-6.09797	any	1.48545	6647379	any	Bulgarian_2.8	Bulgarian
obj	10.02258	any	1.08119	593544	any	Sanskrit_2.8	Sanskrit
nsubj	-6.07234	any	0.58876	593544	any	Sanskrit_2.8	Sanskrit
obj	10.00097	any	0.24305	8873659	any	Czech_2.8	Czech
nsubj	-2.24857	any	-0.00372	8873659	any	Czech_2.8	Czech
obj	-10.00958	any	-0.47208	5637116	any	Kazakh_2.8	Kazakh
nsubj	2.70351	any	0.09379	5637116	any	Kazakh_2.8	Kazakh
obj	10.05888	any	1.75653	246916	any	Czech_2.8	Czech
nsubj	6.20564	any	-0.24535	246916	any	Czech_2.8	Czech
obj	9.99325	any	2.68621	9902797	any	Dutch_2.8	Dutch
nsubj	6.21631	any	-0.74349	9902797	any	Dutch_2.8	Dutch
obj	10.05266	any	-1.16083	6470145	any	Akkadian_2.8	Akkadian
nsubj	4.39114	any	1.83823	6470145	any	Akkadian_2.8	Akkadian
obj	-9.97505	any	0.06012	9117392	any	Serbian_2.8	Serbian
nsubj	6.55025	any	0.63612	9117392	any	Serbian_2.8	Serbian
obj	-9.99966	any	1.19147	4436919	any	Amharic_2.8	Amharic
nsubj	3.33026	any	-1.34836	4436919	any	Amharic_2.8	Amharic
obj	-10.0008	any	0.04662	9716006	any	Latvian_2.8	Latvian
nsubj	6.36643	any	-0.25422	9716006	any	Latvian_2.8	Latvian
obj	10.03677	any	1.01426	459342	any	Bulgarian_2.8	Bulgarian
nsubj	5.77413	any	-1.85447	459342	any	Bulgarian_2.8	Bulgarian
obj	-10.01231	any	-0.58646	423658	any	Dutch_2.8	Dutch
nsubj	6.06313	any	1.36347	423658	any	Dutch_2.8	Dutch
obj	-10.01483	any	1.75135	3344669	any	Romanian_2.8	Romanian
nsubj	-5.2584	any	-1.12179	3344669	any	Romanian_2.8	Romanian
obj	9.99756	any	-0.29177	6041679	any	Afrikaans_2.8	Afrikaans
nsubj	-5.61698	any	1.28397	6041679	any	Afrikaans_2.8	Afrikaans
obj	-10.02196	any	1.25283	5944979	any	Ukrainian_2.8	Ukrainian
nsubj	-5.25213	any	-1.47682	5944979	any	Ukrainian_2.8	Ukrainian
obj	-9.96329	any	0.40451	1434244	any	Czech_2.8	Czech
nsubj	5.41198	any	0.10361	1434244	any	Czech_2.8	Czech
obj	9.99887	any	0.51392	2237500	any	Breton_2.8	Breton
nsubj	-1.91561	any	0.8185	2237500	any	Breton_2.8	Breton
obj	10.00067	any	0.13076	621048	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-1.42793	any	0.23366	621048	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.0072	any	1.35591	8980878	any	Serbian_2.8	Serbian
nsubj	-5.65168	any	-1.46139	8980878	any	Serbian_2.8	Serbian
obj	10.03913	any	-2.04994	3663894	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-6.15794	any	0.4907	3663894	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	10.0276	any	-1.37671	4174802	any	Croatian_2.8	Croatian
nsubj	-5.5449	any	1.505	4174802	any	Croatian_2.8	Croatian
obj	-9.99826	any	-0.26088	4385192	any	Irish_2.8	Irish
nsubj	-0.41589	any	-1.25328	4385192	any	Irish_2.8	Irish
obj	10.02947	any	1.21618	5085264	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	-4.69113	any	0.14895	5085264	any	Ancient_Greek_2.8	Ancient_Greek
obj	10.05354	any	-1.42024	1995023	any	Coptic_2.8	Coptic
nsubj	-5.98251	any	-1.14315	1995023	any	Coptic_2.8	Coptic
obj	9.99923	any	0.38146	6263617	any	Greek_2.8	Greek
nsubj	-0.88988	any	-0.19676	6263617	any	Greek_2.8	Greek
obj	-9.96354	any	0.51957	7378567	any	Korean_2.8	Korean
nsubj	-5.64753	any	1.35363	7378567	any	Korean_2.8	Korean
obj	9.97316	any	-1.50515	3019143	any	Thai_2.8	Thai
nsubj	-5.98955	any	1.22288	3019143	any	Thai_2.8	Thai
obj	10.02992	any	2.74119	4045301	any	Galician_2.8	Galician
nsubj	-4.58939	any	1.25697	4045301	any	Galician_2.8	Galician
obj	-9.94991	any	-0.33466	2691247	any	Cantonese_2.8	Cantonese
nsubj	5.12039	any	0.1722	2691247	any	Cantonese_2.8	Cantonese
obj	-10.00155	any	0.27823	6291191	any	Old_French_2.8	Old_French
nsubj	-0.50603	any	-0.11879	6291191	any	Old_French_2.8	Old_French
obj	10.02384	any	-1.16305	5017759	any	Slovak_2.8	Slovak
nsubj	-6.07802	any	1.17277	5017759	any	Slovak_2.8	Slovak
obj	-10.00507	any	-0.32589	8548263	any	Naija_2.8	Naija
nsubj	4.92339	any	-0.89544	8548263	any	Naija_2.8	Naija
obj	-9.94538	any	1.54655	473058	any	Swedish_2.8	Swedish
nsubj	-5.97675	any	-1.98385	473058	any	Swedish_2.8	Swedish
obj	9.96282	any	1.74689	5966602	any	Western_Armenian_2.8	Western_Armenian
nsubj	4.91955	any	-1.17063	5966602	any	Western_Armenian_2.8	Western_Armenian
obj	-9.96165	any	0.22895	7363981	any	Bulgarian_2.8	Bulgarian
nsubj	5.55309	any	-0.78375	7363981	any	Bulgarian_2.8	Bulgarian
obj	-9.94329	any	-2.45309	8080068	any	Wolof_2.8	Wolof
nsubj	-5.92924	any	-5.64236	8080068	any	Wolof_2.8	Wolof
obj	-9.98889	any	-1.14166	8937097	any	Hungarian_2.8	Hungarian
nsubj	6.07907	any	1.90893	8937097	any	Hungarian_2.8	Hungarian
obj	10.01796	any	1.84079	35436	any	Czech_2.8	Czech
nsubj	5.49832	any	-1.06719	35436	any	Czech_2.8	Czech
obj	10.00575	any	0.37685	256321	any	Western_Armenian_2.8	Western_Armenian
nsubj	-1.85353	any	-0.34246	256321	any	Western_Armenian_2.8	Western_Armenian
obj	-10.07342	any	-1.60068	814815	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	5.50785	any	2.24932	814815	any	Classical_Chinese_2.8	Classical_Chinese
obj	9.97135	any	1.0009	9388823	any	Icelandic_2.8	Icelandic
nsubj	4.89154	any	-3.89178	9388823	any	Icelandic_2.8	Icelandic
obj	-10.0543	any	1.92055	6380774	any	Western_Armenian_2.8	Western_Armenian
nsubj	-5.2832	any	-0.96305	6380774	any	Western_Armenian_2.8	Western_Armenian
obj	-9.94209	any	-1.99132	7375042	any	Coptic_2.8	Coptic
nsubj	-5.2555	any	-5.74518	7375042	any	Coptic_2.8	Coptic
obj	-9.98302	any	-1.43261	5184650	any	Hebrew_2.8	Hebrew
nsubj	5.56416	any	1.11383	5184650	any	Hebrew_2.8	Hebrew
obj	10.07844	any	0.02268	4414094	any	Cantonese_2.8	Cantonese
nsubj	-5.71715	any	-2.03446	4414094	any	Cantonese_2.8	Cantonese
obj	10.00224	any	1.63945	3382961	any	Old_French_2.8	Old_French
nsubj	5.40061	any	-0.18724	3382961	any	Old_French_2.8	Old_French
obj	-10.06032	any	2.17006	7792961	any	Czech_2.8	Czech
nsubj	5.24979	any	-1.2424	7792961	any	Czech_2.8	Czech
obj	-9.96206	any	-0.58599	4472746	any	German_2.8	German
nsubj	6.20591	any	0.61299	4472746	any	German_2.8	German
obj	-10.00375	any	-0.06356	4171276	any	Buryat_2.8	Buryat
nsubj	2.65032	any	0.83132	4171276	any	Buryat_2.8	Buryat
obj	10.00541	any	-0.32848	8172723	any	Coptic_2.8	Coptic
nsubj	-1.54992	any	-1.83908	8172723	any	Coptic_2.8	Coptic
obj	10.0054	any	0.19795	9613350	any	English_2.8	English
nsubj	-2.00454	any	-1.00059	9613350	any	English_2.8	English
obj	9.92642	any	-1.38525	2804339	any	Erzya_2.8	Erzya
nsubj	-5.94431	any	0.47638	2804339	any	Erzya_2.8	Erzya
obj	-10.0444	any	0.68674	5779591	any	Chinese_2.8	Chinese
nsubj	6.07546	any	-0.22613	5779591	any	Chinese_2.8	Chinese
obj	-10.05893	any	-1.04882	4666147	any	Finnish_2.8	Finnish
nsubj	5.51684	any	0.67637	4666147	any	Finnish_2.8	Finnish
obj	-9.99627	any	0.01198	5289739	any	Icelandic_2.8	Icelandic
nsubj	1.1163	any	-1.60571	5289739	any	Icelandic_2.8	Icelandic
obj	-10.06012	any	-1.05278	5864486	any	Czech_2.8	Czech
nsubj	5.38326	any	1.55527	5864486	any	Czech_2.8	Czech
obj	-9.99431	any	-0.12801	7312869	any	Naija_2.8	Naija
nsubj	-5.67974	any	-3.75744	7312869	any	Naija_2.8	Naija
obj	10.08753	any	2.10076	815247	any	Arabic_2.8	Arabic
nsubj	-4.89494	any	1.27349	815247	any	Arabic_2.8	Arabic
obj	-10.00947	any	0.22918	3066732	any	Basque_2.8	Basque
nsubj	1.31937	any	-0.77043	3066732	any	Basque_2.8	Basque
obj	-9.99885	any	-2.08495	8708962	any	Akkadian_2.8	Akkadian
nsubj	-4.87359	any	0.42691	8708962	any	Akkadian_2.8	Akkadian
obj	9.99877	any	2.54774	2910421	any	Hindi_2.8	Hindi
nsubj	-0.35262	any	-0.17854	2910421	any	Hindi_2.8	Hindi
obj	-9.97654	any	-1.25324	6723748	any	Portuguese_2.8	Portuguese
nsubj	6.02434	any	1.03359	6723748	any	Portuguese_2.8	Portuguese
obj	10.05142	any	2.10584	8149842	any	Galician_2.8	Galician
nsubj	-5.70939	any	2.54885	8149842	any	Galician_2.8	Galician
obj	-10.01336	any	-3.7562	7906395	any	Erzya_2.8	Erzya
nsubj	6.15691	any	0.62493	7906395	any	Erzya_2.8	Erzya
obj	-10.01375	any	1.04585	242363	any	Belarusian_2.8	Belarusian
nsubj	-5.97431	any	-0.93078	242363	any	Belarusian_2.8	Belarusian
obj	10.004	any	0.17105	3797016	any	Sanskrit_2.8	Sanskrit
nsubj	-1.98363	any	0.61973	3797016	any	Sanskrit_2.8	Sanskrit
obj	-10.02334	any	0.41425	1564831	any	Vietnamese_2.8	Vietnamese
nsubj	6.37726	any	1.00415	1564831	any	Vietnamese_2.8	Vietnamese
obj	10.03017	any	0.18129	6172300	any	Portuguese_2.8	Portuguese
nsubj	-5.39891	any	0.77478	6172300	any	Portuguese_2.8	Portuguese
obj	-9.97425	any	-1.06628	2198885	any	Catalan_2.8	Catalan
nsubj	6.22343	any	2.33697	2198885	any	Catalan_2.8	Catalan
obj	-10.0361	any	-0.31052	6738459	any	German_2.8	German
nsubj	6.29198	any	1.28862	6738459	any	German_2.8	German
obj	10.05054	any	0.19209	98356	any	Finnish_2.8	Finnish
nsubj	-5.81939	any	0.70079	98356	any	Finnish_2.8	Finnish
obj	10.0478	any	-0.08467	5356410	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	5.0664	any	-0.15451	5356410	any	Ancient_Greek_2.8	Ancient_Greek
obj	-10.00288	any	2.17643	2034711	any	Urdu_2.8	Urdu
nsubj	1.67346	any	0.23653	2034711	any	Urdu_2.8	Urdu
obj	10.02672	any	0.1231	7657087	any	English_2.8	English
nsubj	-5.9343	any	0.57602	7657087	any	English_2.8	English
obj	-10.00112	any	-0.7839	537787	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	2.68466	any	1.03206	537787	any	Classical_Chinese_2.8	Classical_Chinese
obj	-10.00322	any	0.24417	9435306	any	Slovak_2.8	Slovak
nsubj	0.24397	any	-0.42724	9435306	any	Slovak_2.8	Slovak
obj	-9.99842	any	0.90311	1290964	any	Persian_2.8	Persian
nsubj	-0.35649	any	-0.39091	1290964	any	Persian_2.8	Persian
obj	10.0613	any	-0.89973	8835486	any	Serbian_2.8	Serbian
nsubj	-6.66042	any	1.30847	8835486	any	Serbian_2.8	Serbian
obj	10.0113	any	1.38861	5763221	any	Faroese_2.8	Faroese
nsubj	6.32754	any	-0.13222	5763221	any	Faroese_2.8	Faroese
obj	10.00821	any	-0.25458	9069226	any	Turkish_2.8	Turkish
nsubj	-0.44867	any	-0.45366	9069226	any	Turkish_2.8	Turkish
obj	9.97357	any	-1.82955	8452157	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	-5.66255	any	0.47832	8452157	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-9.98349	any	2.07832	8460355	any	North_Sami_2.8	North_Sami
nsubj	-7.08811	any	-2.83769	8460355	any	North_Sami_2.8	North_Sami
obj	-10.04995	any	-0.87071	267775	any	Gothic_2.8	Gothic
nsubj	5.41711	any	1.90874	267775	any	Gothic_2.8	Gothic
obj	10.09715	any	-3.00238	1695650	any	Wolof_2.8	Wolof
nsubj	-4.6782	any	-1.22106	1695650	any	Wolof_2.8	Wolof
obj	-9.97551	any	-0.59325	4025219	any	Coptic_2.8	Coptic
nsubj	-4.94725	any	-4.27667	4025219	any	Coptic_2.8	Coptic
obj	-10.03614	any	-2.36627	4779838	any	Hungarian_2.8	Hungarian
nsubj	6.11468	any	1.38328	4779838	any	Hungarian_2.8	Hungarian
obj	9.93241	any	-0.8505	5269270	any	Breton_2.8	Breton
nsubj	-5.93526	any	0.98052	5269270	any	Breton_2.8	Breton
obj	-10.00664	any	0.66012	9255755	any	Italian_2.8	Italian
nsubj	1.86075	any	0.47374	9255755	any	Italian_2.8	Italian
obj	-10.0239	any	1.82989	6338356	any	Polish_2.8	Polish
nsubj	-6.39858	any	0.76309	6338356	any	Polish_2.8	Polish
obj	-9.9974	any	0.56985	5059976	any	Basque_2.8	Basque
nsubj	-0.36117	any	-0.6564	5059976	any	Basque_2.8	Basque
obj	9.99751	any	0.25935	4824401	any	Chinese_2.8	Chinese
nsubj	-2.82818	any	-0.61133	4824401	any	Chinese_2.8	Chinese
obj	-10.02654	any	1.62849	1190903	any	Galician_2.8	Galician
nsubj	5.02095	any	1.86613	1190903	any	Galician_2.8	Galician
obj	10.00042	any	0.25459	4796464	any	English_2.8	English
nsubj	-1.72246	any	-1.10642	4796464	any	English_2.8	English
obj	10.06986	any	3.48242	7130649	any	Hindi_2.8	Hindi
nsubj	-5.44157	any	0.44578	7130649	any	Hindi_2.8	Hindi
obj	9.9987	any	-0.23403	5608242	any	Russian_2.8	Russian
nsubj	-5.35965	any	1.57942	5608242	any	Russian_2.8	Russian
obj	10.00399	any	0.77357	2048153	any	Japanese_2.8	Japanese
nsubj	0.55288	any	1.22073	2048153	any	Japanese_2.8	Japanese
obj	-10.05655	any	-0.48294	8669003	any	Croatian_2.8	Croatian
nsubj	5.47023	any	1.01272	8669003	any	Croatian_2.8	Croatian
obj	-10.0	any	-0.06589	5140089	any	Croatian_2.8	Croatian
nsubj	5.66954	any	-0.52589	5140089	any	Croatian_2.8	Croatian
obj	-10.02662	any	-1.14219	2085024	any	Serbian_2.8	Serbian
nsubj	6.02572	any	0.99267	2085024	any	Serbian_2.8	Serbian
obj	10.00567	any	0.91708	2936848	any	Afrikaans_2.8	Afrikaans
nsubj	-1.66241	any	-0.19649	2936848	any	Afrikaans_2.8	Afrikaans
obj	10.04609	any	-2.97514	2389068	any	Wolof_2.8	Wolof
nsubj	5.32319	any	-6.50652	2389068	any	Wolof_2.8	Wolof
obj	-10.0068	any	1.95714	3184225	any	Urdu_2.8	Urdu
nsubj	2.15753	any	0.26524	3184225	any	Urdu_2.8	Urdu
obj	-10.00039	any	0.0912	6874431	any	Hungarian_2.8	Hungarian
nsubj	0.6689	any	-0.0543	6874431	any	Hungarian_2.8	Hungarian
obj	-9.99672	any	0.2147	8383229	any	Sanskrit_2.8	Sanskrit
nsubj	0.81574	any	0.19544	8383229	any	Sanskrit_2.8	Sanskrit
obj	-10.01974	any	-0.76851	5268996	any	Armenian_2.8	Armenian
nsubj	4.67355	any	0.52019	5268996	any	Armenian_2.8	Armenian
obj	-9.99761	any	1.48887	314996	any	Galician_2.8	Galician
nsubj	2.10981	any	0.43887	314996	any	Galician_2.8	Galician
obj	-10.00797	any	0.01268	1039294	any	Turkish_2.8	Turkish
nsubj	1.01859	any	-0.43664	1039294	any	Turkish_2.8	Turkish
obj	-10.0159	any	1.15501	3045035	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-5.84864	any	-2.56911	3045035	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	10.00286	any	0.0981	7715313	any	Uyghur_2.8	Uyghur
nsubj	-2.07584	any	-0.46028	7715313	any	Uyghur_2.8	Uyghur
obj	10.01178	any	1.95979	2610348	any	Italian_2.8	Italian
nsubj	5.46756	any	-1.27931	2610348	any	Italian_2.8	Italian
obj	9.94747	any	2.32777	4453151	any	Armenian_2.8	Armenian
nsubj	5.43328	any	-2.61746	4453151	any	Armenian_2.8	Armenian
obj	10.02625	any	1.15685	1277072	any	Serbian_2.8	Serbian
nsubj	-5.865	any	-0.62732	1277072	any	Serbian_2.8	Serbian
obj	10.00967	any	0.94691	9573324	any	Danish_2.8	Danish
nsubj	-1.94645	any	-1.29767	9573324	any	Danish_2.8	Danish
obj	-9.96042	any	1.71173	3125375	any	Irish_2.8	Irish
nsubj	-5.76933	any	-0.52385	3125375	any	Irish_2.8	Irish
obj	-10.00062	any	0.23588	5467034	any	Lithuanian_2.8	Lithuanian
nsubj	2.01162	any	-0.32991	5467034	any	Lithuanian_2.8	Lithuanian
obj	10.03189	any	2.00724	3439703	any	Japanese_2.8	Japanese
nsubj	4.62159	any	0.18616	3439703	any	Japanese_2.8	Japanese
obj	-10.00258	any	-0.22434	6370914	any	Coptic_2.8	Coptic
nsubj	1.45632	any	-2.16942	6370914	any	Coptic_2.8	Coptic
obj	9.99808	any	0.71163	1915469	any	Norwegian_2.8	Norwegian
nsubj	-1.74951	any	-0.85987	1915469	any	Norwegian_2.8	Norwegian
obj	-9.98922	any	1.89407	4958589	any	Italian_2.8	Italian
nsubj	-5.5079	any	-0.83008	4958589	any	Italian_2.8	Italian
obj	-10.00204	any	-1.27347	9440158	any	Classical_Chinese_2.8	Classical_Chinese
nsubj	-5.78118	any	1.237	9440158	any	Classical_Chinese_2.8	Classical_Chinese
obj	-9.99602	any	-0.15818	2674780	any	French_2.8	French
nsubj	5.95892	any	0.95499	2674780	any	French_2.8	French
obj	10.0316	any	1.11944	5896586	any	Latvian_2.8	Latvian
nsubj	6.4334	any	-2.52619	5896586	any	Latvian_2.8	Latvian
obj	10.04165	any	1.02811	229017	any	Lithuanian_2.8	Lithuanian
nsubj	-5.35141	any	1.79921	229017	any	Lithuanian_2.8	Lithuanian
obj	10.01826	any	-2.24588	8449616	any	Wolof_2.8	Wolof
nsubj	-5.20739	any	-0.40265	8449616	any	Wolof_2.8	Wolof
obj	-10.02877	any	0.69373	1809442	any	Persian_2.8	Persian
nsubj	5.24034	any	1.32176	1809442	any	Persian_2.8	Persian
obj	10.01072	any	1.76092	1542408	any	Irish_2.8	Irish
nsubj	5.74245	any	-0.37279	1542408	any	Irish_2.8	Irish
obj	-10.04751	any	1.35819	1778530	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	-5.15335	any	-0.80358	1778530	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	10.02177	any	-0.9725	941454	any	Romanian_2.8	Romanian
nsubj	-5.0174	any	1.81824	941454	any	Romanian_2.8	Romanian
obj	-9.94791	any	-0.9684	9296452	any	Erzya_2.8	Erzya
nsubj	-6.15908	any	-0.64927	9296452	any	Erzya_2.8	Erzya
obj	10.00071	any	0.98429	3164184	any	Japanese_2.8	Japanese
nsubj	0.87672	any	1.17309	3164184	any	Japanese_2.8	Japanese
obj	10.01623	any	-0.29425	1867710	any	Latvian_2.8	Latvian
nsubj	6.37227	any	-2.03064	1867710	any	Latvian_2.8	Latvian
obj	-9.99471	any	1.24468	4822551	any	Galician_2.8	Galician
nsubj	2.44351	any	0.78594	4822551	any	Galician_2.8	Galician
obj	-9.96073	any	-2.36201	4616472	any	Welsh_2.8	Welsh
nsubj	5.05635	any	1.07618	4616472	any	Welsh_2.8	Welsh
obj	10.0091	any	-0.96478	9661652	any	Wolof_2.8	Wolof
nsubj	-1.24883	any	-1.82194	9661652	any	Wolof_2.8	Wolof
obj	10.00214	any	0.31208	1644972	any	Hebrew_2.8	Hebrew
nsubj	0.14422	any	-0.63358	1644972	any	Hebrew_2.8	Hebrew
obj	-10.00144	any	0.03878	6157433	any	Belarusian_2.8	Belarusian
nsubj	0.28078	any	-0.57916	6157433	any	Belarusian_2.8	Belarusian
obj	9.99925	any	0.23804	5239716	any	Serbian_2.8	Serbian
nsubj	-2.91482	any	-0.03411	5239716	any	Serbian_2.8	Serbian
obj	-9.99202	any	0.72737	1606571	any	Dutch_2.8	Dutch
nsubj	6.11251	any	1.10328	1606571	any	Dutch_2.8	Dutch
obj	9.99594	any	-0.25228	1550998	any	Kiche_2.8	Kiche
nsubj	3.30698	any	1.10146	1550998	any	Kiche_2.8	Kiche
obj	10.00003	any	-0.73815	2766453	any	Hungarian_2.8	Hungarian
nsubj	5.63888	any	0.239	2766453	any	Hungarian_2.8	Hungarian
obj	10.01587	any	-0.06507	5775931	any	Western_Armenian_2.8	Western_Armenian
nsubj	-5.17903	any	0.94941	5775931	any	Western_Armenian_2.8	Western_Armenian
obj	10.00121	any	1.04118	9406078	any	Amharic_2.8	Amharic
nsubj	-3.29453	any	-1.19781	9406078	any	Amharic_2.8	Amharic
obj	10.00819	any	1.08667	2730323	any	Danish_2.8	Danish
nsubj	-2.25641	any	-1.03931	2730323	any	Danish_2.8	Danish
obj	-10.01454	any	1.05578	5365516	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	4.35884	any	-1.14011	5365516	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	10.0888	any	1.82977	5202205	any	Arabic_2.8	Arabic
