"Language" "FileName" "CoarseDependency.x" "DH_Weight.x" "DistanceWeight.x" "Language_.x" "CoarseDependency.y" "DH_Weight.y" "DistanceWeight.y" "Language_.y" "OFartherThanS" "OSSameSide" "Order" "Family"
"499" "Icelandic_2.6" 2085595 "obj" -2.9153 1.54866 "Icelandic" "nsubj" -4.80161 -1.65451 "Icelandic" TRUE TRUE "VSO" "Germanic"
"500" "Icelandic_2.6" 3776597 "obj" 4.25856 0.60354 "Icelandic" "nsubj" -5.07211 -1.08836 "Icelandic" TRUE FALSE "SVO" "Germanic"
"501" "Icelandic_2.6" 3810156 "obj" 5.52512 1.04905 "Icelandic" "nsubj" -5.00476 -1.32487 "Icelandic" TRUE FALSE "SVO" "Germanic"
"502" "Icelandic_2.6" 4214762 "obj" 5.669 1.84723 "Icelandic" "nsubj" 4.57994 -1.32633 "Icelandic" TRUE TRUE "VSO" "Germanic"
"503" "Icelandic_2.6" 485969 "obj" 5.48118 0.22242 "Icelandic" "nsubj" -4.48836 -0.18523 "Icelandic" TRUE FALSE "SVO" "Germanic"
"504" "Icelandic_2.6" 5734303 "obj" -1.00023 0.94662 "Icelandic" "nsubj" -0.02265 -0.71711 "Icelandic" TRUE TRUE "VSO" "Germanic"
"505" "Icelandic_2.6" 5950232 "obj" 0.53319 0.98682 "Icelandic" "nsubj" -0.08266 -0.80208 "Icelandic" TRUE FALSE "SVO" "Germanic"
"506" "Icelandic_2.6" 6757359 "obj" -5.24224 0.19216 "Icelandic" "nsubj" 4.46668 -0.62294 "Icelandic" TRUE FALSE "SVO" "Germanic"
"507" "Icelandic_2.6" 7433542 "obj" -5.51365 0.77263 "Icelandic" "nsubj" 5.00865 -0.58873 "Icelandic" TRUE FALSE "SVO" "Germanic"
"508" "Icelandic_2.6" 7467790 "obj" 5.33087 0.38142 "Icelandic" "nsubj" -4.90462 -0.36551 "Icelandic" TRUE FALSE "SVO" "Germanic"
"509" "Icelandic_2.6" 9126007 "obj" 5.19522 0.30451 "Icelandic" "nsubj" -4.86435 -1.00146 "Icelandic" TRUE FALSE "SVO" "Germanic"
"510" "Icelandic_2.6" 9573992 "obj" -0.41065 0.95031 "Icelandic" "nsubj" -0.73472 -0.90681 "Icelandic" TRUE TRUE "VSO" "Germanic"
"511" "Icelandic_2.6" 973875 "obj" 5.46644 -0.26505 "Icelandic" "nsubj" -4.69389 -0.96281 "Icelandic" TRUE FALSE "SVO" "Germanic"
"512" "Icelandic_2.6" 9953670 "obj" -5.03361 0.04501 "Icelandic" "nsubj" 5.0461 -0.78701 "Icelandic" TRUE FALSE "SVO" "Germanic"
"513" "Indonesian_2.6" 1490481 "obj" 5.50879 -0.06582 "Indonesian" "nsubj" -4.144 -0.23915 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"514" "Indonesian_2.6" 1912725 "obj" 0.48709 1.0974 "Indonesian" "nsubj" -0.03847 -0.39759 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"515" "Indonesian_2.6" 2315514 "obj" -5.18499 0.45729 "Indonesian" "nsubj" 1.19366 -1.04958 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"516" "Indonesian_2.6" 2384427 "obj" -4.98859 1.02772 "Indonesian" "nsubj" 3.19549 -0.26879 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"517" "Indonesian_2.6" 2514145 "obj" -0.09164 1.00839 "Indonesian" "nsubj" 0.03282 -0.42924 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"518" "Indonesian_2.6" 2792627 "obj" -5.49496 1.4395 "Indonesian" "nsubj" 3.49472 -0.03076 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"519" "Indonesian_2.6" 374880 "obj" -4.89707 0.15327 "Indonesian" "nsubj" 4.59504 -0.02465 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"520" "Indonesian_2.6" 54447 "obj" 5.46937 0.01342 "Indonesian" "nsubj" -4.07892 -1.15774 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"521" "Indonesian_2.6" 548024 "obj" 0.55841 0.9956 "Indonesian" "nsubj" -0.37499 -0.49905 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"522" "Indonesian_2.6" 6162942 "obj" 0.29833 0.98371 "Indonesian" "nsubj" 0.04242 -0.37228 "Indonesian" TRUE TRUE "VSO" "Malayo-Sumbawan"
"523" "Indonesian_2.6" 6233580 "obj" -4.95333 0.39055 "Indonesian" "nsubj" 4.35269 -0.37485 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"524" "Indonesian_2.6" 6765255 "obj" 5.40691 0.88535 "Indonesian" "nsubj" -4.29827 -0.4798 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"525" "Indonesian_2.6" 7737983 "obj" 5.50752 0.76219 "Indonesian" "nsubj" -3.55047 -0.86112 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"526" "Indonesian_2.6" 7880502 "obj" 5.45957 0.65207 "Indonesian" "nsubj" 0.49252 -1.42096 "Indonesian" TRUE TRUE "VSO" "Malayo-Sumbawan"
"527" "Indonesian_2.6" 8840299 "obj" 5.36042 0.53492 "Indonesian" "nsubj" -3.6246 -0.62419 "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"528" "Irish_2.6" 1742969 "obj" -0.29372 0.11136 "Irish" "nsubj" 0.04462 -0.73227 "Irish" TRUE FALSE "SVO" "Celtic"
"529" "Irish_2.6" 3475958 "obj" 1.18897 -0.79601 "Irish" "nsubj" 4.41855 0.09395 "Irish" FALSE TRUE "SOV" "Celtic"
"530" "Irish_2.6" 3812510 "obj" 0.63611 0.24281 "Irish" "nsubj" 4.22588 -0.71997 "Irish" TRUE TRUE "VSO" "Celtic"
"531" "Irish_2.6" 4252524 "obj" -4.21767 -0.15525 "Irish" "nsubj" -3.57981 -0.65013 "Irish" TRUE TRUE "VSO" "Celtic"
"532" "Irish_2.6" 4252577 "obj" -0.76814 -0.05046 "Irish" "nsubj" 3.6644 -0.33803 "Irish" TRUE FALSE "SVO" "Celtic"
"533" "Irish_2.6" 4284915 "obj" -3.18276 0.17036 "Irish" "nsubj" -4.79484 -0.87906 "Irish" TRUE TRUE "VSO" "Celtic"
"534" "Irish_2.6" 4651570 "obj" -2.21069 0.58559 "Irish" "nsubj" -4.1801 -0.58947 "Irish" TRUE TRUE "VSO" "Celtic"
"535" "Irish_2.6" 5959038 "obj" 3.75145 -0.00562 "Irish" "nsubj" 4.32108 -1.71816 "Irish" TRUE TRUE "VSO" "Celtic"
"536" "Irish_2.6" 6251754 "obj" -4.49451 -0.8776 "Irish" "nsubj" -4.3429 -0.36607 "Irish" FALSE TRUE "SOV" "Celtic"
"537" "Irish_2.6" 6266352 "obj" 3.37232 -0.66406 "Irish" "nsubj" 3.66059 -0.49917 "Irish" FALSE TRUE "SOV" "Celtic"
"538" "Irish_2.6" 6378973 "obj" -0.01495 -0.32787 "Irish" "nsubj" -0.07148 -0.2323 "Irish" FALSE TRUE "SOV" "Celtic"
"539" "Irish_2.6" 6804122 "obj" 3.51901 -0.89606 "Irish" "nsubj" 4.58986 -0.26219 "Irish" FALSE TRUE "SOV" "Celtic"
"540" "Irish_2.6" 8665296 "obj" 0.0948 -0.06648 "Irish" "nsubj" -0.25085 -0.66095 "Irish" TRUE FALSE "SVO" "Celtic"
"541" "Irish_2.6" 8878948 "obj" -3.69612 0.31742 "Irish" "nsubj" -4.90352 0.45924 "Irish" FALSE TRUE "SOV" "Celtic"
"542" "Irish_2.6" 9240898 "obj" 4.28979 -0.14109 "Irish" "nsubj" 4.38503 -0.7862 "Irish" TRUE TRUE "VSO" "Celtic"
"543" "Italian_2.6" 1176114 "obj" 4.47202 1.73265 "Italian" "nsubj" -3.88265 0.92647 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"544" "Italian_2.6" 185377 "obj" -4.46568 2.50855 "Italian" "nsubj" -3.59443 -0.26944 "Italian" TRUE TRUE "VSO" "Latin_Romance"
"545" "Italian_2.6" 4555544 "obj" 5.1484 1.29016 "Italian" "nsubj" -2.79776 1.42058 "Italian" FALSE FALSE "SVO" "Latin_Romance"
"546" "Italian_2.6" 4588524 "obj" -5.06626 2.96486 "Italian" "nsubj" -3.18117 -0.47076 "Italian" TRUE TRUE "VSO" "Latin_Romance"
"547" "Italian_2.6" 4849565 "obj" -4.52667 2.55655 "Italian" "nsubj" -1.43289 0.76863 "Italian" TRUE TRUE "VSO" "Latin_Romance"
"548" "Italian_2.6" 5969981 "obj" -4.72555 2.62716 "Italian" "nsubj" -2.95654 0.35435 "Italian" TRUE TRUE "VSO" "Latin_Romance"
"549" "Italian_2.6" 6209530 "obj" 4.78938 0.74923 "Italian" "nsubj" -4.49717 1.46503 "Italian" FALSE FALSE "SVO" "Latin_Romance"
"550" "Italian_2.6" 6499862 "obj" -5.26166 1.03734 "Italian" "nsubj" 4.06623 2.03499 "Italian" FALSE FALSE "SVO" "Latin_Romance"
"551" "Italian_2.6" 6608572 "obj" 4.27751 1.60785 "Italian" "nsubj" -3.46569 1.59409 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"552" "Italian_2.6" 7006059 "obj" 4.63611 1.52569 "Italian" "nsubj" -3.49613 0.78748 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"553" "Italian_2.6" 9245163 "obj" 4.61154 1.72419 "Italian" "nsubj" -3.63424 1.41278 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"554" "Italian_2.6" 9273666 "obj" -0.22666 1.03877 "Italian" "nsubj" 0.09037 0.54833 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"555" "Italian_2.6" 9489360 "obj" -0.13514 1.11409 "Italian" "nsubj" 0.12112 0.49188 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"556" "Italian_2.6" 9796110 "obj" 4.53301 1.78133 "Italian" "nsubj" -4.24391 1.68234 "Italian" TRUE FALSE "SVO" "Latin_Romance"
"557" "Italian_2.6" 9939802 "obj" 4.86588 0.98202 "Italian" "nsubj" -3.01179 1.7496 "Italian" FALSE FALSE "SVO" "Latin_Romance"
"558" "Japanese_2.6" 178351 "obj" 4.22439 2.90993 "Japanese" "nsubj" 3.0539 1.7166 "Japanese" TRUE TRUE "VSO" "Japanese"
"559" "Japanese_2.6" 2110471 "obj" 0.11763 0.73369 "Japanese" "nsubj" 0.316 1.1697 "Japanese" FALSE TRUE "SOV" "Japanese"
"560" "Japanese_2.6" 27998 "obj" 0.15681 0.9235 "Japanese" "nsubj" -0.19717 1.05699 "Japanese" FALSE FALSE "SVO" "Japanese"
"561" "Japanese_2.6" 3700626 "obj" -4.39382 1.41883 "Japanese" "nsubj" -4.51622 2.08848 "Japanese" FALSE TRUE "SOV" "Japanese"
"562" "Japanese_2.6" 394224 "obj" -4.4242 3.37347 "Japanese" "nsubj" -4.14796 1.4134 "Japanese" TRUE TRUE "VSO" "Japanese"
"563" "Japanese_2.6" 435646 "obj" 4.60215 1.63679 "Japanese" "nsubj" 3.25543 1.96254 "Japanese" FALSE TRUE "SOV" "Japanese"
"564" "Japanese_2.6" 471776 "obj" -0.39209 0.81355 "Japanese" "nsubj" -0.48859 1.16526 "Japanese" FALSE TRUE "SOV" "Japanese"
"565" "Japanese_2.6" 5544828 "obj" -4.38837 2.00764 "Japanese" "nsubj" -2.91207 1.49278 "Japanese" TRUE TRUE "VSO" "Japanese"
"566" "Japanese_2.6" 5710552 "obj" -4.00076 0.8905 "Japanese" "nsubj" -3.07272 1.53358 "Japanese" FALSE TRUE "SOV" "Japanese"
"567" "Japanese_2.6" 6554095 "obj" -3.01935 2.38164 "Japanese" "nsubj" -3.65384 3.15661 "Japanese" FALSE TRUE "SOV" "Japanese"
"568" "Japanese_2.6" 7110914 "obj" -4.40981 1.54408 "Japanese" "nsubj" -4.40654 1.11541 "Japanese" TRUE TRUE "VSO" "Japanese"
"569" "Japanese_2.6" 7198870 "obj" 5.11998 1.62658 "Japanese" "nsubj" 3.24327 0.88142 "Japanese" TRUE TRUE "VSO" "Japanese"
"570" "Japanese_2.6" 7439676 "obj" 0.22334 0.92833 "Japanese" "nsubj" 0.32287 1.24587 "Japanese" FALSE TRUE "SOV" "Japanese"
"571" "Japanese_2.6" 7916102 "obj" 3.2909 1.46674 "Japanese" "nsubj" 3.78009 0.97961 "Japanese" TRUE TRUE "VSO" "Japanese"
"572" "Japanese_2.6" 8912976 "obj" 4.1514 1.42535 "Japanese" "nsubj" 2.90414 1.02455 "Japanese" TRUE TRUE "VSO" "Japanese"
"573" "Japanese_2.6" 9045995 "obj" -4.221 1.43877 "Japanese" "nsubj" -4.08739 2.09104 "Japanese" FALSE TRUE "SOV" "Japanese"
"574" "Kazakh_2.6" 1634093 "obj" 4.511 0.26208 "Kazakh" "nsubj" 5.71276 2.30893 "Kazakh" FALSE TRUE "SOV" "Turkic"
"575" "Kazakh_2.6" 2202545 "obj" 4.55919 -0.093 "Kazakh" "nsubj" 6.05504 2.64814 "Kazakh" FALSE TRUE "SOV" "Turkic"
"576" "Kazakh_2.6" 2318737 "obj" 4.62744 -1.00405 "Kazakh" "nsubj" -5.35369 2.85781 "Kazakh" FALSE FALSE "SVO" "Turkic"
"577" "Kazakh_2.6" 2407932 "obj" 4.97495 -0.16563 "Kazakh" "nsubj" -5.50493 1.45695 "Kazakh" FALSE FALSE "SVO" "Turkic"
"578" "Kazakh_2.6" 3060967 "obj" -0.32841 -0.14651 "Kazakh" "nsubj" 0.29781 0.88783 "Kazakh" FALSE FALSE "SVO" "Turkic"
"579" "Kazakh_2.6" 3344358 "obj" -4.86504 -0.3926 "Kazakh" "nsubj" -5.88301 2.44526 "Kazakh" FALSE TRUE "SOV" "Turkic"
"580" "Kazakh_2.6" 3547114 "obj" 0.08475 -0.15145 "Kazakh" "nsubj" 0.93208 0.87438 "Kazakh" FALSE TRUE "SOV" "Turkic"
"581" "Kazakh_2.6" 3668355 "obj" -0.33498 0.00966 "Kazakh" "nsubj" 0.05197 0.84852 "Kazakh" FALSE FALSE "SVO" "Turkic"
"582" "Kazakh_2.6" 3845460 "obj" 4.89203 1.07337 "Kazakh" "nsubj" 5.06444 3.09924 "Kazakh" FALSE TRUE "SOV" "Turkic"
"583" "Kazakh_2.6" 4484619 "obj" -0.21507 0.10843 "Kazakh" "nsubj" -0.14816 0.87674 "Kazakh" FALSE TRUE "SOV" "Turkic"
"584" "Kazakh_2.6" 4896422 "obj" -4.75735 0.88019 "Kazakh" "nsubj" -5.90075 2.91504 "Kazakh" FALSE TRUE "SOV" "Turkic"
"585" "Kazakh_2.6" 5820107 "obj" 0.09659 -0.01544 "Kazakh" "nsubj" 0.31584 1.01464 "Kazakh" FALSE TRUE "SOV" "Turkic"
"586" "Kazakh_2.6" 6613598 "obj" -4.7263 0.41448 "Kazakh" "nsubj" -5.69013 3.22796 "Kazakh" FALSE TRUE "SOV" "Turkic"
"587" "Kazakh_2.6" 7436171 "obj" -0.15046 -0.10666 "Kazakh" "nsubj" 0.01007 1.10861 "Kazakh" FALSE FALSE "SVO" "Turkic"
"588" "Kazakh_2.6" 8711095 "obj" -0.47768 0.27171 "Kazakh" "nsubj" -1.3666 0.72722 "Kazakh" FALSE TRUE "SOV" "Turkic"
"589" "Korean_2.6" 1328856 "obj" -0.42346 0.59884 "Korean" "nsubj" -0.2197 0.34803 "Korean" TRUE TRUE "VSO" "Korean"
"590" "Korean_2.6" 3807705 "obj" 5.44245 1.16537 "Korean" "nsubj" 4.54043 1.04097 "Korean" TRUE TRUE "VSO" "Korean"
"591" "Korean_2.6" 4498611 "obj" 0.39834 0.46297 "Korean" "nsubj" 0.23899 0.14003 "Korean" TRUE TRUE "VSO" "Korean"
"592" "Korean_2.6" 4661995 "obj" -5.0696 2.18979 "Korean" "nsubj" -4.76594 0.11074 "Korean" TRUE TRUE "VSO" "Korean"
"593" "Korean_2.6" 4741318 "obj" -0.58015 0.7339 "Korean" "nsubj" -0.32419 0.17702 "Korean" TRUE TRUE "VSO" "Korean"
"594" "Korean_2.6" 5701922 "obj" -4.83782 -0.25637 "Korean" "nsubj" -4.309 0.6656 "Korean" FALSE TRUE "SOV" "Korean"
"595" "Korean_2.6" 5731304 "obj" -4.82203 -0.24333 "Korean" "nsubj" -4.71845 1.71 "Korean" FALSE TRUE "SOV" "Korean"
"596" "Korean_2.6" 5903123 "obj" -5.15168 1.19827 "Korean" "nsubj" -4.71964 0.3241 "Korean" TRUE TRUE "VSO" "Korean"
"597" "Korean_2.6" 6951769 "obj" -4.80398 1.2948 "Korean" "nsubj" -4.38979 1.93089 "Korean" FALSE TRUE "SOV" "Korean"
"598" "Korean_2.6" 7706305 "obj" 5.37287 0.57674 "Korean" "nsubj" 4.86228 2.01303 "Korean" FALSE TRUE "SOV" "Korean"
"599" "Korean_2.6" 7840365 "obj" 4.8181 0.99325 "Korean" "nsubj" 4.04983 0.96565 "Korean" TRUE TRUE "VSO" "Korean"
"600" "Korean_2.6" 8168324 "obj" -4.63001 0.85707 "Korean" "nsubj" -4.24336 1.13257 "Korean" FALSE TRUE "SOV" "Korean"
"601" "Korean_2.6" 8397029 "obj" -0.3033 0.59038 "Korean" "nsubj" -0.30183 0.29631 "Korean" TRUE TRUE "VSO" "Korean"
"602" "Korean_2.6" 9114281 "obj" 4.47202 0.60483 "Korean" "nsubj" 4.35151 1.21556 "Korean" FALSE TRUE "SOV" "Korean"
"603" "Korean_2.6" 9160573 "obj" -0.27756 0.60384 "Korean" "nsubj" 0.25225 0.30854 "Korean" TRUE FALSE "SVO" "Korean"
"604" "Kurmanji_2.6" 2019287 "obj" -4.82207 0.41848 "Kurmanji" "nsubj" -4.91541 0.23391 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"605" "Kurmanji_2.6" 3303238 "obj" 0.09127 0.10298 "Kurmanji" "nsubj" 0.33931 -0.22502 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"606" "Kurmanji_2.6" 4079740 "obj" 4.87502 0.95781 "Kurmanji" "nsubj" 4.65093 -0.26619 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"607" "Kurmanji_2.6" 5823370 "obj" 0.04954 -0.14455 "Kurmanji" "nsubj" 0.09489 -0.16962 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"608" "Kurmanji_2.6" 6061833 "obj" -0.28902 -0.13317 "Kurmanji" "nsubj" -0.25504 -0.28386 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"609" "Kurmanji_2.6" 6138331 "obj" -4.50544 0.82713 "Kurmanji" "nsubj" -4.58184 -0.11527 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"610" "Kurmanji_2.6" 713139 "obj" -0.01627 -0.0479 "Kurmanji" "nsubj" 0.70289 -0.10375 "Kurmanji" TRUE FALSE "SVO" "Iranian"
"611" "Kurmanji_2.6" 718170 "obj" 4.62411 0.54126 "Kurmanji" "nsubj" 4.87477 0.24219 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"612" "Kurmanji_2.6" 7802899 "obj" 0.62126 -0.05286 "Kurmanji" "nsubj" 0.23393 0.05231 "Kurmanji" FALSE TRUE "SOV" "Iranian"
"613" "Kurmanji_2.6" 8412209 "obj" 4.58604 -0.09042 "Kurmanji" "nsubj" 3.39107 0.0031 "Kurmanji" FALSE TRUE "SOV" "Iranian"
"614" "Kurmanji_2.6" 9178882 "obj" -4.47346 0.39976 "Kurmanji" "nsubj" -4.4982 0.16244 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"615" "Kurmanji_2.6" 9218283 "obj" -0.10599 -0.02595 "Kurmanji" "nsubj" -0.12291 -0.33503 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"616" "Kurmanji_2.6" 9343432 "obj" -4.58475 1.34595 "Kurmanji" "nsubj" -4.60448 0.07963 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"617" "Kurmanji_2.6" 9415889 "obj" 0.29699 -0.29091 "Kurmanji" "nsubj" -0.08611 -0.21678 "Kurmanji" FALSE FALSE "SVO" "Iranian"
"618" "Kurmanji_2.6" 9810874 "obj" 0.45536 0.13635 "Kurmanji" "nsubj" 0.0503 -0.28608 "Kurmanji" TRUE TRUE "VSO" "Iranian"
"619" "Latin_2.6" 2214530 "obj" 4.255 -0.07869 "Latin" "nsubj" -1.90404 0.68382 "Latin" FALSE FALSE "SVO" "Latin_Romance"
"620" "Latin_2.6" 2603979 "obj" 0.33231 0.18798 "Latin" "nsubj" -0.43147 -0.05524 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"621" "Latin_2.6" 2970480 "obj" -0.0287 0.2258 "Latin" "nsubj" -0.16376 0.25056 "Latin" FALSE TRUE "SOV" "Latin_Romance"
"622" "Latin_2.6" 338975 "obj" 0.41675 0.09514 "Latin" "nsubj" -0.01758 0.23665 "Latin" FALSE FALSE "SVO" "Latin_Romance"
"623" "Latin_2.6" 3670703 "obj" 3.70029 0.93903 "Latin" "nsubj" 2.89091 0.61466 "Latin" TRUE TRUE "VSO" "Latin_Romance"
"624" "Latin_2.6" 4091308 "obj" 0.63055 0.17452 "Latin" "nsubj" 0.01202 0.09452 "Latin" TRUE TRUE "VSO" "Latin_Romance"
"625" "Latin_2.6" 4527349 "obj" 4.76275 0.89993 "Latin" "nsubj" -2.62215 -0.07283 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"626" "Latin_2.6" 4758174 "obj" -3.85185 1.58249 "Latin" "nsubj" -3.07943 -0.48432 "Latin" TRUE TRUE "VSO" "Latin_Romance"
"627" "Latin_2.6" 4925903 "obj" 3.8155 0.30526 "Latin" "nsubj" 3.41268 0.34417 "Latin" FALSE TRUE "SOV" "Latin_Romance"
"628" "Latin_2.6" 5125500 "obj" -3.70178 2.46092 "Latin" "nsubj" -1.85971 -0.782 "Latin" TRUE TRUE "VSO" "Latin_Romance"
"629" "Latin_2.6" 5200382 "obj" 3.08335 0.34388 "Latin" "nsubj" -3.0069 -0.10496 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"630" "Latin_2.6" 5212671 "obj" -0.27384 0.18289 "Latin" "nsubj" 0.03789 -0.03213 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"631" "Latin_2.6" 5754819 "obj" -2.14665 0.7178 "Latin" "nsubj" 0.51149 -0.24727 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"632" "Latin_2.6" 6430661 "obj" -0.0692 0.11267 "Latin" "nsubj" 0.119 -0.13217 "Latin" TRUE FALSE "SVO" "Latin_Romance"
"633" "Latin_2.6" 7015482 "obj" -4.19318 1.12008 "Latin" "nsubj" -3.59795 0.79686 "Latin" TRUE TRUE "VSO" "Latin_Romance"
"634" "Latin_2.6" 9644743 "obj" -0.12794 -0.00149 "Latin" "nsubj" 0.11473 0.20237 "Latin" FALSE FALSE "SVO" "Latin_Romance"
"635" "Latvian_2.6" 171389 "obj" 4.82892 1.40203 "Latvian" "nsubj" 4.55208 -1.44888 "Latvian" TRUE TRUE "VSO" "Baltic"
"636" "Latvian_2.6" 2103935 "obj" -4.65389 1.89165 "Latvian" "nsubj" -5.56839 -0.43903 "Latvian" TRUE TRUE "VSO" "Baltic"
"637" "Latvian_2.6" 2136991 "obj" -0.41814 0.31683 "Latvian" "nsubj" -0.25266 -0.47501 "Latvian" TRUE TRUE "VSO" "Baltic"
"638" "Latvian_2.6" 2422438 "obj" -5.2509 1.15057 "Latvian" "nsubj" -4.88621 -0.42652 "Latvian" TRUE TRUE "VSO" "Baltic"
"639" "Latvian_2.6" 4060172 "obj" 4.32024 1.37628 "Latvian" "nsubj" 4.58831 -0.54779 "Latvian" TRUE TRUE "VSO" "Baltic"
"640" "Latvian_2.6" 444704 "obj" -3.76351 1.1927 "Latvian" "nsubj" 4.03804 -0.36914 "Latvian" TRUE FALSE "SVO" "Baltic"
"641" "Latvian_2.6" 4731707 "obj" -3.84194 2.29544 "Latvian" "nsubj" -4.92272 0.70755 "Latvian" TRUE TRUE "VSO" "Baltic"
"642" "Latvian_2.6" 5135402 "obj" -4.38373 1.1562 "Latvian" "nsubj" 4.19337 0.56517 "Latvian" TRUE FALSE "SVO" "Baltic"
"643" "Latvian_2.6" 6056187 "obj" 4.04086 1.63243 "Latvian" "nsubj" -4.66767 0.58209 "Latvian" TRUE FALSE "SVO" "Baltic"
"644" "Latvian_2.6" 6472216 "obj" -0.10461 0.45038 "Latvian" "nsubj" 0.47605 -0.31773 "Latvian" TRUE FALSE "SVO" "Baltic"
"645" "Latvian_2.6" 6678069 "obj" -1.56325 1.60406 "Latvian" "nsubj" 4.4586 0.68367 "Latvian" TRUE FALSE "SVO" "Baltic"
"646" "Latvian_2.6" 7007812 "obj" -0.35443 0.37448 "Latvian" "nsubj" 0.1019 -0.29223 "Latvian" TRUE FALSE "SVO" "Baltic"
"647" "Latvian_2.6" 856346 "obj" 4.62739 1.68753 "Latvian" "nsubj" 4.79668 0.05488 "Latvian" TRUE TRUE "VSO" "Baltic"
"648" "Latvian_2.6" 878792 "obj" 0.39279 0.42406 "Latvian" "nsubj" -0.20678 -0.21328 "Latvian" TRUE FALSE "SVO" "Baltic"
"649" "Latvian_2.6" 9756160 "obj" 4.94217 0.66477 "Latvian" "nsubj" 5.40094 0.00685 "Latvian" TRUE TRUE "VSO" "Baltic"
"650" "Lithuanian_2.6" 1234033 "obj" -5.00828 1.19647 "Lithuanian" "nsubj" 4.18533 1.12138 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"651" "Lithuanian_2.6" 1326189 "obj" 0.40587 0.54242 "Lithuanian" "nsubj" 0.05889 -0.15927 "Lithuanian" TRUE TRUE "VSO" "Baltic"
"652" "Lithuanian_2.6" 1976745 "obj" 0.68365 0.55706 "Lithuanian" "nsubj" -0.0799 -0.10367 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"653" "Lithuanian_2.6" 2092946 "obj" -5.73243 1.00957 "Lithuanian" "nsubj" 3.45693 0.71986 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"654" "Lithuanian_2.6" 2660499 "obj" -0.33857 0.5991 "Lithuanian" "nsubj" -0.32639 -0.15638 "Lithuanian" TRUE TRUE "VSO" "Baltic"
"655" "Lithuanian_2.6" 2790689 "obj" 4e-05 0.59272 "Lithuanian" "nsubj" -0.39063 -0.29646 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"656" "Lithuanian_2.6" 2904588 "obj" -5.23902 1.45122 "Lithuanian" "nsubj" 4.30228 0.46029 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"657" "Lithuanian_2.6" 3168115 "obj" 4.97045 1.66189 "Lithuanian" "nsubj" 4.74502 -0.28645 "Lithuanian" TRUE TRUE "VSO" "Baltic"
"658" "Lithuanian_2.6" 3644912 "obj" -5.24916 0.9613 "Lithuanian" "nsubj" 3.79784 1.23793 "Lithuanian" FALSE FALSE "SVO" "Baltic"
"659" "Lithuanian_2.6" 7868101 "obj" -3.49014 3.79809 "Lithuanian" "nsubj" -5.17352 0.6994 "Lithuanian" TRUE TRUE "VSO" "Baltic"
"660" "Lithuanian_2.6" 8179859 "obj" -3.13932 1.21122 "Lithuanian" "nsubj" 4.33813 0.3501 "Lithuanian" TRUE FALSE "SVO" "Baltic"
"661" "Lithuanian_2.6" 8542980 "obj" 5.53245 0.44494 "Lithuanian" "nsubj" -3.96109 1.12641 "Lithuanian" FALSE FALSE "SVO" "Baltic"
"662" "Lithuanian_2.6" 8798825 "obj" -0.03386 0.59537 "Lithuanian" "nsubj" 0.31831 -0.13178 "Lithuanian" TRUE FALSE "SVO" "Baltic"
