"Language" "FileName" "CoarseDependency.x" "DH_Weight.x" "DependentPOS.x" "DistanceWeight.x" "HeadPOS.x" "Language_.x" "CoarseDependency.y" "DH_Weight.y" "DependentPOS.y" "DistanceWeight.y" "HeadPOS.y" "Language_.y" "OFartherThanS" "OSSameSide" "Order" "Family"
"426" "German_2.8" 4056841 "obj" 10.04813 "any" -0.86881 "any" "German" "nsubj" -6.68129 "any" 0.63155 "any" "German" FALSE FALSE "SVO" "Germanic"
"427" "German_2.8" 4170203 "obj" 10.00431 "any" 0.49704 "any" "German" "nsubj" -2.72796 "any" -0.10562 "any" "German" TRUE FALSE "SVO" "Germanic"
"428" "German_2.8" 4343247 "obj" -9.99535 "any" 0.78088 "any" "German" "nsubj" 2.55361 "any" -0.0668 "any" "German" TRUE FALSE "SVO" "Germanic"
"429" "German_2.8" 4458031 "obj" 10.00788 "any" 0.67882 "any" "German" "nsubj" -2.92189 "any" 0.02218 "any" "German" TRUE FALSE "SVO" "Germanic"
"430" "German_2.8" 4472746 "obj" -9.96206 "any" -0.58599 "any" "German" "nsubj" 6.20591 "any" 0.61299 "any" "German" FALSE FALSE "SVO" "Germanic"
"431" "German_2.8" 4669193 "obj" -10.03662 "any" -0.99005 "any" "German" "nsubj" 6.56119 "any" 0.52815 "any" "German" FALSE FALSE "SVO" "Germanic"
"432" "German_2.8" 5280062 "obj" 10.006 "any" 0.43411 "any" "German" "nsubj" -3.33197 "any" -0.01919 "any" "German" TRUE FALSE "SVO" "Germanic"
"433" "German_2.8" 6738459 "obj" -10.0361 "any" -0.31052 "any" "German" "nsubj" 6.29198 "any" 1.28862 "any" "German" FALSE FALSE "SVO" "Germanic"
"434" "German_2.8" 9659616 "obj" -10.03001 "any" -0.23031 "any" "German" "nsubj" 6.41418 "any" 0.68958 "any" "German" FALSE FALSE "SVO" "Germanic"
"435" "German_2.8" 972418 "obj" -9.99324 "any" -0.46516 "any" "German" "nsubj" 5.95266 "any" 0.94298 "any" "German" FALSE FALSE "SVO" "Germanic"
"436" "German_2.8" 9946619 "obj" -10.01688 "any" 0.74887 "any" "German" "nsubj" 6.45522 "any" 0.94814 "any" "German" FALSE FALSE "SVO" "Germanic"
"437" "Gothic_2.8" 1029120 "obj" -10.00017 "any" -0.34727 "any" "Gothic" "nsubj" 1.07834 "any" 0.21563 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"438" "Gothic_2.8" 1659874 "obj" 10.00239 "any" -0.30255 "any" "Gothic" "nsubj" -0.9224 "any" 0.1736 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"439" "Gothic_2.8" 1707797 "obj" -9.96299 "any" -0.92943 "any" "Gothic" "nsubj" -5.52468 "any" 0.61001 "any" "Gothic" FALSE TRUE "SOV" "Germanic"
"440" "Gothic_2.8" 1730829 "obj" 10.02333 "any" -0.64995 "any" "Gothic" "nsubj" -5.18647 "any" -0.1603 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"441" "Gothic_2.8" 2198732 "obj" -10.00141 "any" -0.39069 "any" "Gothic" "nsubj" 1.34996 "any" 0.09365 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"442" "Gothic_2.8" 267775 "obj" -10.04995 "any" -0.87071 "any" "Gothic" "nsubj" 5.41711 "any" 1.90874 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"443" "Gothic_2.8" 2749503 "obj" 10.00208 "any" -0.46191 "any" "Gothic" "nsubj" 0.34901 "any" 0.40596 "any" "Gothic" FALSE TRUE "SOV" "Germanic"
"444" "Gothic_2.8" 4155509 "obj" -10.07362 "any" 0.02966 "any" "Gothic" "nsubj" -5.49308 "any" 0.72441 "any" "Gothic" FALSE TRUE "SOV" "Germanic"
"445" "Gothic_2.8" 4532437 "obj" -9.99957 "any" -0.16309 "any" "Gothic" "nsubj" 1.22569 "any" 0.09246 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"446" "Gothic_2.8" 4863933 "obj" 9.9642 "any" 0.11544 "any" "Gothic" "nsubj" 5.9802 "any" -0.78846 "any" "Gothic" TRUE TRUE "VSO" "Germanic"
"447" "Gothic_2.8" 5028671 "obj" 9.93387 "any" -0.06944 "any" "Gothic" "nsubj" 5.13766 "any" -0.36319 "any" "Gothic" TRUE TRUE "VSO" "Germanic"
"448" "Gothic_2.8" 5467205 "obj" -10.00167 "any" -0.46937 "any" "Gothic" "nsubj" -0.03609 "any" 0.11521 "any" "Gothic" FALSE TRUE "SOV" "Germanic"
"449" "Gothic_2.8" 6888005 "obj" -9.99873 "any" -0.54505 "any" "Gothic" "nsubj" 0.33878 "any" 0.28517 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"450" "Gothic_2.8" 7748914 "obj" 10.00992 "any" -0.31288 "any" "Gothic" "nsubj" -0.15115 "any" 0.13496 "any" "Gothic" FALSE FALSE "SVO" "Germanic"
"451" "Gothic_2.8" 9078929 "obj" 9.98712 "any" -1.8798 "any" "Gothic" "nsubj" 5.78334 "any" 0.9516 "any" "Gothic" FALSE TRUE "SOV" "Germanic"
"452" "Greek_2.8" 210882 "obj" -10.03353 "any" -0.92207 "any" "Greek" "nsubj" 6.11342 "any" 1.09668 "any" "Greek" FALSE FALSE "SVO" "Greek"
"453" "Greek_2.8" 2499735 "obj" -10.02134 "any" 1.1584 "any" "Greek" "nsubj" -6.26571 "any" -1.30363 "any" "Greek" TRUE TRUE "VSO" "Greek"
"454" "Greek_2.8" 2657729 "obj" -10.04145 "any" 1.62119 "any" "Greek" "nsubj" -6.28556 "any" -1.85897 "any" "Greek" TRUE TRUE "VSO" "Greek"
"455" "Greek_2.8" 2780158 "obj" -9.97174 "any" -0.65797 "any" "Greek" "nsubj" 5.81605 "any" 1.34269 "any" "Greek" FALSE FALSE "SVO" "Greek"
"456" "Greek_2.8" 3086903 "obj" 10.00235 "any" 0.48308 "any" "Greek" "nsubj" -1.66441 "any" -0.25277 "any" "Greek" TRUE FALSE "SVO" "Greek"
"457" "Greek_2.8" 3630311 "obj" -10.0079 "any" 0.5023 "any" "Greek" "nsubj" 1.90165 "any" -0.04655 "any" "Greek" TRUE FALSE "SVO" "Greek"
"458" "Greek_2.8" 3792358 "obj" -10.03947 "any" -0.61473 "any" "Greek" "nsubj" 5.90315 "any" 1.16025 "any" "Greek" FALSE FALSE "SVO" "Greek"
"459" "Greek_2.8" 6263617 "obj" 9.99923 "any" 0.38146 "any" "Greek" "nsubj" -0.88988 "any" -0.19676 "any" "Greek" TRUE FALSE "SVO" "Greek"
"460" "Greek_2.8" 6732925 "obj" 10.03026 "any" 1.86324 "any" "Greek" "nsubj" 6.11209 "any" -1.11703 "any" "Greek" TRUE TRUE "VSO" "Greek"
"461" "Greek_2.8" 6765593 "obj" -9.9978 "any" -1.11768 "any" "Greek" "nsubj" 5.53491 "any" 1.53892 "any" "Greek" FALSE FALSE "SVO" "Greek"
"462" "Greek_2.8" 8086081 "obj" 10.06588 "any" 1.30852 "any" "Greek" "nsubj" 6.26777 "any" -2.13384 "any" "Greek" TRUE TRUE "VSO" "Greek"
"463" "Greek_2.8" 8420215 "obj" -10.00658 "any" 0.54904 "any" "Greek" "nsubj" -0.43537 "any" -0.35017 "any" "Greek" TRUE TRUE "VSO" "Greek"
"464" "Greek_2.8" 864816 "obj" 10.03768 "any" -0.90714 "any" "Greek" "nsubj" -5.83897 "any" 1.3606 "any" "Greek" FALSE FALSE "SVO" "Greek"
"465" "Greek_2.8" 942628 "obj" 9.95991 "any" -0.50975 "any" "Greek" "nsubj" -5.97764 "any" 1.84515 "any" "Greek" FALSE FALSE "SVO" "Greek"
"466" "Greek_2.8" 9602673 "obj" 9.99991 "any" 0.72793 "any" "Greek" "nsubj" -1.41664 "any" -0.10205 "any" "Greek" TRUE FALSE "SVO" "Greek"
"467" "Hebrew_2.8" 1562404 "obj" 10.0057 "any" 0.32121 "any" "Hebrew" "nsubj" -2.07683 "any" -0.55305 "any" "Hebrew" TRUE FALSE "SVO" "Semitic"
"468" "Hebrew_2.8" 1644972 "obj" 10.00214 "any" 0.31208 "any" "Hebrew" "nsubj" 0.14422 "any" -0.63358 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"469" "Hebrew_2.8" 2228703 "obj" -9.99997 "any" 0.52028 "any" "Hebrew" "nsubj" -0.04891 "any" -0.92155 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"470" "Hebrew_2.8" 2556506 "obj" 9.99981 "any" 0.19783 "any" "Hebrew" "nsubj" -1.89946 "any" -0.64848 "any" "Hebrew" TRUE FALSE "SVO" "Semitic"
"471" "Hebrew_2.8" 317978 "obj" -9.9988 "any" 2.13678 "any" "Hebrew" "nsubj" -6.00603 "any" -1.65731 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"472" "Hebrew_2.8" 3181257 "obj" 9.99252 "any" 0.03377 "any" "Hebrew" "nsubj" -6.4965 "any" 1.8988 "any" "Hebrew" FALSE FALSE "SVO" "Semitic"
"473" "Hebrew_2.8" 3702829 "obj" -9.99973 "any" 0.44286 "any" "Hebrew" "nsubj" 2.44958 "any" -0.4393 "any" "Hebrew" TRUE FALSE "SVO" "Semitic"
"474" "Hebrew_2.8" 4989845 "obj" -10.00656 "any" 1.62235 "any" "Hebrew" "nsubj" -5.54991 "any" -1.64688 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"475" "Hebrew_2.8" 5184650 "obj" -9.98302 "any" -1.43261 "any" "Hebrew" "nsubj" 5.56416 "any" 1.11383 "any" "Hebrew" FALSE FALSE "SVO" "Semitic"
"476" "Hebrew_2.8" 6035100 "obj" 10.03958 "any" -0.81019 "any" "Hebrew" "nsubj" -4.97891 "any" 0.78726 "any" "Hebrew" FALSE FALSE "SVO" "Semitic"
"477" "Hebrew_2.8" 6498114 "obj" 10.00389 "any" 0.69427 "any" "Hebrew" "nsubj" 0.75577 "any" -0.67174 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"478" "Hebrew_2.8" 8377366 "obj" -10.02385 "any" 1.59884 "any" "Hebrew" "nsubj" -5.44131 "any" -1.3221 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"479" "Hebrew_2.8" 8917750 "obj" -10.00234 "any" 0.36543 "any" "Hebrew" "nsubj" 1.8267 "any" -0.58789 "any" "Hebrew" TRUE FALSE "SVO" "Semitic"
"480" "Hebrew_2.8" 990690 "obj" -9.97118 "any" 2.39871 "any" "Hebrew" "nsubj" -6.31937 "any" -1.23733 "any" "Hebrew" TRUE TRUE "VSO" "Semitic"
"481" "Hebrew_2.8" 9945826 "obj" 9.93985 "any" 0.47203 "any" "Hebrew" "nsubj" -5.21564 "any" -1.74212 "any" "Hebrew" TRUE FALSE "SVO" "Semitic"
"482" "Hindi_2.8" 1122669 "obj" 9.98997 "any" 3.88955 "any" "Hindi" "nsubj" -5.88675 "any" 1.6571 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"483" "Hindi_2.8" 2796214 "obj" -9.99979 "any" 4.27316 "any" "Hindi" "nsubj" 5.64521 "any" 1.68474 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"484" "Hindi_2.8" 2910421 "obj" 9.99877 "any" 2.54774 "any" "Hindi" "nsubj" -0.35262 "any" -0.17854 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"485" "Hindi_2.8" 2980806 "obj" 9.97182 "any" 3.77477 "any" "Hindi" "nsubj" -5.40751 "any" 1.01654 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"486" "Hindi_2.8" 3908303 "obj" 10.07149 "any" 4.48422 "any" "Hindi" "nsubj" -5.79417 "any" 1.51307 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"487" "Hindi_2.8" 4234681 "obj" 9.99216 "any" 3.79936 "any" "Hindi" "nsubj" 5.5737 "any" -0.34314 "any" "Hindi" TRUE TRUE "VSO" "Indic"
"488" "Hindi_2.8" 4263906 "obj" -10.0436 "any" 3.27372 "any" "Hindi" "nsubj" 5.84967 "any" 1.84395 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"489" "Hindi_2.8" 5497356 "obj" -9.97733 "any" 3.29434 "any" "Hindi" "nsubj" 5.54523 "any" 0.81556 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"490" "Hindi_2.8" 5843222 "obj" -9.97028 "any" 2.7161 "any" "Hindi" "nsubj" 4.30827 "any" -1.13786 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"491" "Hindi_2.8" 6369229 "obj" -10.08681 "any" 4.12375 "any" "Hindi" "nsubj" -5.52249 "any" 0.10405 "any" "Hindi" TRUE TRUE "VSO" "Indic"
"492" "Hindi_2.8" 7130649 "obj" 10.06986 "any" 3.48242 "any" "Hindi" "nsubj" -5.44157 "any" 0.44578 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"493" "Hindi_2.8" 8722619 "obj" -10.06041 "any" 4.23938 "any" "Hindi" "nsubj" 5.27363 "any" -0.2126 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"494" "Hindi_2.8" 873558 "obj" 10.02707 "any" 4.06121 "any" "Hindi" "nsubj" 5.49057 "any" -0.05657 "any" "Hindi" TRUE TRUE "VSO" "Indic"
"495" "Hindi_2.8" 912731 "obj" -10.00706 "any" 2.46357 "any" "Hindi" "nsubj" 1.83508 "any" 0.11174 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"496" "Hindi_2.8" 9875438 "obj" -9.95849 "any" 3.43633 "any" "Hindi" "nsubj" 5.85195 "any" 0.86874 "any" "Hindi" TRUE FALSE "SVO" "Indic"
"497" "Hungarian_2.8" 1654315 "obj" -9.98461 "any" -1.80574 "any" "Hungarian" "nsubj" -6.27418 "any" 2.10467 "any" "Hungarian" FALSE TRUE "SOV" "Ugric"
"498" "Hungarian_2.8" 2766453 "obj" 10.00003 "any" -0.73815 "any" "Hungarian" "nsubj" 5.63888 "any" 0.239 "any" "Hungarian" FALSE TRUE "SOV" "Ugric"
"499" "Hungarian_2.8" 4359850 "obj" -9.96487 "any" -1.49542 "any" "Hungarian" "nsubj" 5.89185 "any" 1.70147 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"500" "Hungarian_2.8" 4779838 "obj" -10.03614 "any" -2.36627 "any" "Hungarian" "nsubj" 6.11468 "any" 1.38328 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"501" "Hungarian_2.8" 6169442 "obj" 10.02107 "any" 0.01391 "any" "Hungarian" "nsubj" -5.95826 "any" 1.66055 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"502" "Hungarian_2.8" 6874431 "obj" -10.00039 "any" 0.0912 "any" "Hungarian" "nsubj" 0.6689 "any" -0.0543 "any" "Hungarian" TRUE FALSE "SVO" "Ugric"
"503" "Hungarian_2.8" 7153137 "obj" 10.05191 "any" -2.38491 "any" "Hungarian" "nsubj" -6.20407 "any" 1.54225 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"504" "Hungarian_2.8" 8434080 "obj" -9.92787 "any" -1.15796 "any" "Hungarian" "nsubj" 5.94797 "any" 1.58817 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"505" "Hungarian_2.8" 865880 "obj" 10.00259 "any" -0.3024 "any" "Hungarian" "nsubj" -1.81175 "any" 0.14466 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"506" "Hungarian_2.8" 8937097 "obj" -9.98889 "any" -1.14166 "any" "Hungarian" "nsubj" 6.07907 "any" 1.90893 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"507" "Hungarian_2.8" 9101643 "obj" -10.03626 "any" -0.64422 "any" "Hungarian" "nsubj" 6.01459 "any" 1.68444 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"508" "Hungarian_2.8" 9117015 "obj" 10.00267 "any" -1.61406 "any" "Hungarian" "nsubj" -6.11941 "any" 1.28363 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"509" "Hungarian_2.8" 9261700 "obj" -10.01017 "any" -1.33158 "any" "Hungarian" "nsubj" 5.72673 "any" 1.28283 "any" "Hungarian" FALSE FALSE "SVO" "Ugric"
"510" "Hungarian_2.8" 9315244 "obj" 9.99881 "any" -0.21497 "any" "Hungarian" "nsubj" 0.05315 "any" 0.04536 "any" "Hungarian" FALSE TRUE "SOV" "Ugric"
"511" "Hungarian_2.8" 9481619 "obj" 9.94413 "any" 1.11071 "any" "Hungarian" "nsubj" 5.75623 "any" -1.45067 "any" "Hungarian" TRUE TRUE "VSO" "Ugric"
"512" "Icelandic_2.8" 1081804 "obj" -9.93572 "any" -0.32143 "any" "Icelandic" "nsubj" 5.8081 "any" -0.43324 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"513" "Icelandic_2.8" 2960852 "obj" 10.00081 "any" -0.22252 "any" "Icelandic" "nsubj" -1.2201 "any" -1.90314 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"514" "Icelandic_2.8" 3066993 "obj" 10.02875 "any" -0.51033 "any" "Icelandic" "nsubj" -5.72312 "any" 0.90694 "any" "Icelandic" FALSE FALSE "SVO" "Germanic"
"515" "Icelandic_2.8" 4028557 "obj" -9.95414 "any" -0.51365 "any" "Icelandic" "nsubj" 5.73216 "any" -0.00693 "any" "Icelandic" FALSE FALSE "SVO" "Germanic"
"516" "Icelandic_2.8" 5289739 "obj" -9.99627 "any" 0.01198 "any" "Icelandic" "nsubj" 1.1163 "any" -1.60571 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"517" "Icelandic_2.8" 651952 "obj" 10.03471 "any" 1.1955 "any" "Icelandic" "nsubj" 5.98325 "any" -2.60873 "any" "Icelandic" TRUE TRUE "VSO" "Germanic"
"518" "Icelandic_2.8" 6780548 "obj" -10.0439 "any" -0.13969 "any" "Icelandic" "nsubj" 6.27299 "any" -0.3712 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"519" "Icelandic_2.8" 752637 "obj" 10.00196 "any" -0.20758 "any" "Icelandic" "nsubj" -0.66187 "any" -1.78788 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"520" "Icelandic_2.8" 7744816 "obj" -10.00604 "any" 0.08389 "any" "Icelandic" "nsubj" 1.51332 "any" -2.01445 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"521" "Icelandic_2.8" 8050192 "obj" -10.01992 "any" 0.88699 "any" "Icelandic" "nsubj" -5.08725 "any" -6.03925 "any" "Icelandic" TRUE TRUE "VSO" "Germanic"
"522" "Icelandic_2.8" 8648440 "obj" -9.98166 "any" -0.99768 "any" "Icelandic" "nsubj" 6.03238 "any" -2.6667 "any" "Icelandic" TRUE FALSE "SVO" "Germanic"
"523" "Icelandic_2.8" 8793849 "obj" -9.99009 "any" -1.1394 "any" "Icelandic" "nsubj" 6.37148 "any" 1.11319 "any" "Icelandic" FALSE FALSE "SVO" "Germanic"
"524" "Icelandic_2.8" 9113346 "obj" 10.11427 "any" -0.64428 "any" "Icelandic" "nsubj" -5.31593 "any" -0.32963 "any" "Icelandic" FALSE FALSE "SVO" "Germanic"
"525" "Icelandic_2.8" 9119087 "obj" 10.03212 "any" 0.78105 "any" "Icelandic" "nsubj" 5.88249 "any" -3.1127 "any" "Icelandic" TRUE TRUE "VSO" "Germanic"
"526" "Icelandic_2.8" 9388823 "obj" 9.97135 "any" 1.0009 "any" "Icelandic" "nsubj" 4.89154 "any" -3.89178 "any" "Icelandic" TRUE TRUE "VSO" "Germanic"
"527" "Indonesian_2.8" 127423 "obj" -9.97034 "any" -1.13739 "any" "Indonesian" "nsubj" 5.81634 "any" -0.38025 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"528" "Indonesian_2.8" 2583346 "obj" -9.97541 "any" -0.09529 "any" "Indonesian" "nsubj" 5.93242 "any" 0.05516 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"529" "Indonesian_2.8" 2763365 "obj" -10.03395 "any" -0.66739 "any" "Indonesian" "nsubj" 6.51251 "any" 0.11377 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"530" "Indonesian_2.8" 3340806 "obj" 10.04028 "any" -0.47192 "any" "Indonesian" "nsubj" -5.86204 "any" -0.06429 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"531" "Indonesian_2.8" 356556 "obj" 10.01253 "any" -1.03026 "any" "Indonesian" "nsubj" -6.09815 "any" 0.05691 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"532" "Indonesian_2.8" 4161318 "obj" -9.9631 "any" -0.55759 "any" "Indonesian" "nsubj" 6.30785 "any" 0.56735 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"533" "Indonesian_2.8" 4163006 "obj" -10.00438 "any" 0.16689 "any" "Indonesian" "nsubj" 2.55526 "any" -1.56235 "any" "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"534" "Indonesian_2.8" 528031 "obj" 10.026 "any" 0.64218 "any" "Indonesian" "nsubj" -4.13527 "any" -0.57676 "any" "Indonesian" TRUE FALSE "SVO" "Malayo-Sumbawan"
"535" "Indonesian_2.8" 5676497 "obj" -10.027 "any" -0.62993 "any" "Indonesian" "nsubj" 5.71842 "any" 0.15693 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"536" "Indonesian_2.8" 7358335 "obj" 10.0189 "any" -1.0097 "any" "Indonesian" "nsubj" -6.25293 "any" -0.53832 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"537" "Indonesian_2.8" 7402174 "obj" -9.98551 "any" -1.15072 "any" "Indonesian" "nsubj" 5.32146 "any" 0.11837 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"538" "Indonesian_2.8" 8433678 "obj" 9.99065 "any" -1.0355 "any" "Indonesian" "nsubj" -5.76488 "any" 0.02168 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"539" "Indonesian_2.8" 8550604 "obj" 10.0465 "any" -1.1046 "any" "Indonesian" "nsubj" -5.98772 "any" -0.17358 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"540" "Indonesian_2.8" 9213808 "obj" 9.94207 "any" -0.8163 "any" "Indonesian" "nsubj" -6.36875 "any" -0.10698 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"541" "Indonesian_2.8" 9492229 "obj" -10.03955 "any" -0.79983 "any" "Indonesian" "nsubj" 5.9767 "any" 0.23616 "any" "Indonesian" FALSE FALSE "SVO" "Malayo-Sumbawan"
"542" "Irish_2.8" 1542408 "obj" 10.01072 "any" 1.76092 "any" "Irish" "nsubj" 5.74245 "any" -0.37279 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"543" "Irish_2.8" 2164636 "obj" 10.00084 "any" -0.14037 "any" "Irish" "nsubj" 1.22229 "any" -1.41954 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"544" "Irish_2.8" 3125375 "obj" -9.96042 "any" 1.71173 "any" "Irish" "nsubj" -5.76933 "any" -0.52385 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"545" "Irish_2.8" 3622263 "obj" -10.06729 "any" -0.29174 "any" "Irish" "nsubj" 5.16605 "any" -3.21792 "any" "Irish" TRUE FALSE "SVO" "Celtic"
"546" "Irish_2.8" 4025563 "obj" 10.00439 "any" -0.2989 "any" "Irish" "nsubj" 1.4038 "any" -1.13788 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"547" "Irish_2.8" 4385192 "obj" -9.99826 "any" -0.26088 "any" "Irish" "nsubj" -0.41589 "any" -1.25328 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"548" "Irish_2.8" 4674309 "obj" -9.99869 "any" -0.56554 "any" "Irish" "nsubj" -0.83753 "any" -1.17693 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"549" "Irish_2.8" 5088276 "obj" 9.91799 "any" 1.7914 "any" "Irish" "nsubj" 5.6293 "any" -0.72445 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"550" "Irish_2.8" 571565 "obj" -10.00787 "any" -2.68659 "any" "Irish" "nsubj" 5.00761 "any" 0.95201 "any" "Irish" FALSE FALSE "SVO" "Celtic"
"551" "Irish_2.8" 5758299 "obj" -10.08315 "any" -0.43473 "any" "Irish" "nsubj" -4.64417 "any" -3.01524 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"552" "Irish_2.8" 5897977 "obj" -9.99845 "any" -0.14631 "any" "Irish" "nsubj" -0.73272 "any" -1.1784 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"553" "Irish_2.8" 6148883 "obj" 10.03376 "any" -2.53502 "any" "Irish" "nsubj" -5.44961 "any" -0.39354 "any" "Irish" FALSE FALSE "SVO" "Celtic"
"554" "Irish_2.8" 6464855 "obj" 9.99704 "any" -2.64371 "any" "Irish" "nsubj" -4.81478 "any" -0.26759 "any" "Irish" FALSE FALSE "SVO" "Celtic"
"555" "Irish_2.8" 7084507 "obj" 9.93346 "any" 1.18079 "any" "Irish" "nsubj" 4.82847 "any" -1.11703 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"556" "Irish_2.8" 8570116 "obj" -9.98129 "any" 1.54411 "any" "Irish" "nsubj" -4.81509 "any" -0.87436 "any" "Irish" TRUE TRUE "VSO" "Celtic"
"557" "Italian_2.8" 1752339 "obj" -10.01365 "any" -0.06756 "any" "Italian" "nsubj" 5.79125 "any" 1.81368 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"558" "Italian_2.8" 2610348 "obj" 10.01178 "any" 1.95979 "any" "Italian" "nsubj" 5.46756 "any" -1.27931 "any" "Italian" TRUE TRUE "VSO" "Latin_Romance"
"559" "Italian_2.8" 2859573 "obj" -10.00315 "any" 0.73339 "any" "Italian" "nsubj" 0.67009 "any" 0.15944 "any" "Italian" TRUE FALSE "SVO" "Latin_Romance"
"560" "Italian_2.8" 4176052 "obj" -10.01478 "any" -0.12494 "any" "Italian" "nsubj" 5.98913 "any" 1.91843 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"561" "Italian_2.8" 4958589 "obj" -9.98922 "any" 1.89407 "any" "Italian" "nsubj" -5.5079 "any" -0.83008 "any" "Italian" TRUE TRUE "VSO" "Latin_Romance"
"562" "Italian_2.8" 5010807 "obj" -9.99744 "any" 0.57557 "any" "Italian" "nsubj" 0.32967 "any" 0.27457 "any" "Italian" TRUE FALSE "SVO" "Latin_Romance"
"563" "Italian_2.8" 5275452 "obj" 9.98839 "any" -0.042 "any" "Italian" "nsubj" -5.82534 "any" 2.00759 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"564" "Italian_2.8" 6368145 "obj" 9.97084 "any" 0.19752 "any" "Italian" "nsubj" -5.39235 "any" 1.38204 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"565" "Italian_2.8" 7139766 "obj" 9.99652 "any" 0.65154 "any" "Italian" "nsubj" -1.10988 "any" 0.35221 "any" "Italian" TRUE FALSE "SVO" "Latin_Romance"
"566" "Italian_2.8" 8032537 "obj" 9.98719 "any" 0.46052 "any" "Italian" "nsubj" -5.47676 "any" 1.92641 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"567" "Italian_2.8" 8187147 "obj" 10.00212 "any" 0.35694 "any" "Italian" "nsubj" -1.43384 "any" 0.62315 "any" "Italian" FALSE FALSE "SVO" "Latin_Romance"
"568" "Italian_2.8" 8230148 "obj" 10.06397 "any" 1.24235 "any" "Italian" "nsubj" -5.47995 "any" 1.06164 "any" "Italian" TRUE FALSE "SVO" "Latin_Romance"
