AverageLoss	Counter	DH_Mean_NoPunct	DH_Sigma_NoPunct	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	FileName	Language	Language_	ModelName
10.0	1990000	-1.566508	0.7694228	list	2.0496943	0.7372518	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	5.2519684	0.20933984	mark	0.9898081	-0.029310057	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-3.5835357	0.03719572	nmod	0.25101012	0.054557122	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	1.3694971	-0.0116062295	nsubj	0.21207246	0.027616149	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	0.18184586	0.025066797	nummod	-1.9753916	0.047163986	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-1.5504886	-0.023842212	obj	-0.49940118	-0.09623218	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-1.3059918	-0.0373902	obl	0.7954713	-0.014739345	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-0.15003979	0.22891986	orphan	2.797574	0.42512465	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	0.16722701	0.079360455	parataxis	3.1931994	0.09240037	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	0.0047320146	1.0300698	punct	-8.4377585e-05	1.0117756	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-0.17137206	1.0019693	reparandum	-0.01238701	0.980035	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-0.26788053	0.19924298	vocative	1.0427139	0.1751432	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-2.2094905	0.11974363	xcomp	0.24080937	0.0567681	6471029	Romanian_2.6	Romanian	inferRealGrammars.py
10.0	1990000	-3.2867846	0.50478023	acl	1.6558412	0.47538868	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-0.55701834	0.26560584	advcl	1.7402648	0.2418321	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-1.0414654	0.11267933	advmod	0.23853028	0.1266054	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-1.428631	0.1683855	amod	-2.2392342	0.26414087	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-2.7125168	0.5917204	appos	0.58080155	0.41631636	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	5.2325387	0.38169944	case	0.51420605	0.15387534	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	2.6066456	0.19506541	cc	2.4273174	0.24077487	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-2.5706124	0.25041956	ccomp	2.3810003	0.26325703	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-2.6791062	0.5773082	compound	0.7231109	0.70682335	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-4.383887	0.4506245	conj	3.1452093	0.22820215	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	3.4197247	0.45360294	cop	-2.246003	0.23643245	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-3.0237973	0.52767444	csubj	1.2698909	0.3231393	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-1.1054972	0.5629188	dep	-0.81166416	0.6030956	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	2.6048017	0.16720894	det	-2.5001466	0.20867923	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	1.0637774	0.23854868	discourse	1.6641215	0.36631358	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	1.2343057	0.651579	dislocated	0.028328761	0.8169025	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-4.1588626	0.43884832	fixed	-1.3081902	0.6779827	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-3.783799	0.46106815	flat	-2.5712893	0.594191	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	4.823443	0.35349178	mark	-1.912634	0.19784544	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-1.2625111	0.11185066	nmod	-1.5281271	0.22257027	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-3.461516	0.19537358	nsubj	-2.9557235	0.15213948	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	1.6897831	0.24477121	nummod	-3.806689	0.43505886	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-0.6675335	0.11833561	obj	-0.43900257	0.13157772	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-2.81042	0.121739246	obl	0.6455513	0.097838424	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-2.9873986	0.37608704	parataxis	2.3655126	0.1898331	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	0.0023333284	0.9994515	punct	-0.010919171	0.9976274	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	2.190458	0.5782822	reparandum	0.6270479	0.56294274	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-0.9563169	0.45828432	vocative	1.6251315	0.42106885	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-4.1856465	0.3105754	xcomp	0.5514629	0.12233043	6806185	Scottish_Gaelic_2.6	Scottish_Gaelic	inferRealGrammars.py
10.0	1990000	-4.6395626	0.21787673	acl	2.0183082	0.15954357	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.5577879	0.06862893	advcl	2.3001585	0.08514337	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	0.8912707	0.024951326	advmod	-0.5387134	0.02500175	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-0.899631	0.024887403	amod	-3.571462	0.03965048	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-5.8168793	0.38475323	appos	0.5916118	0.1227272	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	4.488207	0.23754251	aux	-2.440869	0.06496124	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	4.504837	0.08372977	case	1.5725453	0.04760883	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	4.5433373	0.13415477	cc	3.6998162	0.0857523	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.9153333	0.099638045	ccomp	1.2011571	0.10355131	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	0.0656221	0.099096976	compound	-2.145801	0.12656164	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-6.4005747	0.38612562	conj	2.181806	0.07802029	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	2.7889764	0.12391477	cop	-1.0028453	0.070171006	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.3626791	0.23040567	csubj	1.145357	0.17792256	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.1503578	0.18651687	dep	-0.07641812	0.210912	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	5.0225663	0.07763469	det	-1.8959019	0.041246366	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	2.6751368	0.31739187	discourse	2.6517103	0.30500758	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	2.842058	0.55282956	expl	-1.1182902	0.35996154	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-5.569426	0.37964624	fixed	-2.9431915	0.4084688	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-5.988835	0.39374763	flat	-3.908089	0.21484214	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-2.2719398	0.5730317	goeswith	-0.60811496	0.9924785	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	0.8658202	0.0700968	iobj	-1.5976528	0.053842574	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.7057047	0.7234841	list	0.34792587	0.9676138	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	4.866803	0.12469789	mark	2.4547772	0.06018562	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-3.592002	0.022426588	nmod	-0.3632809	0.049364645	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	1.6483988	0.04587501	nsubj	0.36783323	0.04213703	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	1.5056963	0.12910405	nummod	-3.5415251	0.10107624	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.4049177	0.029297333	obj	-0.816373	0.06724667	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.2703418	0.027467566	obl	0.816111	0.048956487	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.5494658	0.7292387	orphan	2.3356802	0.77082646	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-1.8746011	0.14326318	parataxis	2.891215	0.17829561	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	0.028374465	0.96800554	punct	0.0059762346	1.0113889	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-0.1336912	0.8454462	vocative	0.98563915	0.8821346	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-3.1637073	0.19699086	xcomp	0.47974196	0.14532186	9627399	Spanish_2.6	Spanish	inferRealGrammars.py
10.0	1990000	-5.085349	0.1825257	acl	1.844285	0.1100626	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.6946739	0.0065079783	advcl	2.1347246	0.11208393	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	1.5234985	-0.019800592	advmod	-0.5113487	0.046590656	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	2.4607565	0.020848688	amod	-4.5108395	-0.054562397	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-5.3668857	0.39762467	appos	1.7479081	0.16641796	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	2.134197	0.06040208	aux	-0.20599885	-0.03025198	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	6.552728	0.21967942	case	-0.83487296	-0.032444276	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	3.5613163	0.05303779	cc	1.6968813	0.032783236	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-1.1212906	0.07583873	ccomp	1.5115354	0.15800522	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.96661067	0.19886944	compound	-1.3251809	0.35909784	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-7.409936	0.34955603	conj	1.9517281	0.046621785	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	1.7484863	0.03185143	cop	-0.30639192	0.020325024	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-2.3835318	0.100449726	csubj	1.6496123	0.15264887	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-1.7496624	-0.044051424	dep	1.1933283	0.09162102	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	3.7739563	0.0424531	det	-2.87874	0.03819661	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	1.684203	0.29738066	discourse	0.2844606	0.2252808	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	1.4307847	-0.062408913	expl	-0.5526389	0.030496208	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-5.255418	0.41799682	fixed	-0.04851425	1.0100762	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-6.1923785	0.37423566	flat	-0.8883628	0.042432435	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.69249773	0.1825144	iobj	-0.31936818	0.089701466	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	3.918671	0.099325456	mark	3.1089687	0.060383283	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-2.9975393	0.024365457	nmod	-1.3105935	-0.11220931	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	0.78555083	0.014480362	nsubj	0.49323323	-0.03831303	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	0.71690476	0.038996927	nummod	-3.5744345	0.07780005	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.86096716	-0.03635289	obj	-0.06382859	-0.039551996	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.36067918	-0.016487243	obl	0.05410006	-0.024026953	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-4.2241755	0.3051247	orphan	2.5313246	0.25579685	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.9494251	0.10093414	parataxis	1.6075209	0.122532405	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-0.0019414554	1.025545	punct	-0.022371119	0.9674856	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	0.71233606	0.344711	vocative	1.5357715	0.37285465	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-2.5420904	0.07709129	xcomp	0.5548444	0.056981925	7239336	Czech_2.6	Czech	inferRealGrammars.py
10.0	1990000	-2.6657522	0.49991736	acl	-1.9805974	0.38261345	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	1.3153001	0.07051595	advcl	0.8928023	0.094027	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.43884614	0.10816748	advmod	-0.8122437	0.16610202	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-2.8882236	0.52167624	amod	-2.5991178	0.604502	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-2.4655435	0.57050407	appos	-1.4364796	0.4985504	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-0.054583713	0.78618145	aux	0.35847795	0.73180085	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-5.292517	0.40507263	case	-1.6345291	0.059809163	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	1.9297016	0.451514	cc	2.4116251	0.4511721	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-2.184796	0.4775531	ccomp	1.1173226	0.40533307	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-3.06869	0.3011223	compound	-0.419961	0.103089064	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-3.647386	0.4431393	conj	1.3877445	0.20289417	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-0.70995617	0.81647646	cop	-0.20228761	0.8948752	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-1.3869532	0.82899535	csubj	0.7823842	0.5354125	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-3.7290564	0.13445228	dep	-0.31970432	0.09269413	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	2.6057794	0.57387924	det	0.09351428	0.8907376	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	1.1163588	0.60358	discourse	0.9376868	0.5407805	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.37357312	0.40367782	dislocated	0.69265574	0.42698607	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-1.4484634	0.7004341	fixed	-0.052285917	0.98107606	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-1.7967281	0.64635944	flat	-1.7706956	0.7997588	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-1.2739922	0.73542106	goeswith	-0.037246715	1.0235542	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-0.63093084	0.8972711	list	0.67866796	0.8666356	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-4.9852047	0.3065489	mark	-1.5462054	0.062376887	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	2.509331	0.266936	nmod	-1.1854104	0.5414647	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	1.8792996	0.122475624	nsubj	-0.44880494	0.063736685	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	2.4300976	0.40376064	nummod	0.0012341616	0.55797064	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.15838851	0.12049521	obj	-0.49316508	0.13451858	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.9720957	0.067765735	obl	1.2980038	0.07072624	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-0.85961825	0.073794104	parataxis	1.8629577	0.1966093	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.0060090353	1.0007135	punct	0.021587683	0.9799297	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	1.2180519	0.65990657	reparandum	0.75131565	0.89191747	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	0.6584556	0.6049284	vocative	1.058153	0.6421878	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-0.29020268	0.9901107	xcomp	0.26625702	0.94233423	2719769	Mbya_Guarani_2.6	Mbya_Guarani	inferRealGrammars.py
10.0	1990000	-2.6144514	-0.026348064	acl	0.548884	0.03192551	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.21069394	-0.013613655	advcl	0.67737275	-0.021081874	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	1.8303561	0.0059774164	advmod	-0.10188282	0.021303555	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.19629988	0.012587103	amod	-2.156464	0.022751918	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-7.3888464	0.31295887	appos	-0.44456303	0.05603265	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-1.4047723	-0.10005611	aux	-2.2477932	0.039047223	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	4.9532533	-0.117947586	case	-0.17568175	0.043865383	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	1.0408924	-0.030247804	cc	1.3378743	-0.03307999	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.96260834	0.052267168	ccomp	0.24873325	-0.032689042	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-2.276295	0.41430572	compound	-0.23494488	1.0141944	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-8.343681	0.3370229	conj	2.10891	-0.049404018	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.45798355	0.0035708733	cop	-1.050628	-0.004464771	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-1.3885785	0.07327438	csubj	1.0511776	0.015052302	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-1.5816951	0.4626596	dep	-0.1288596	0.37924892	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.91997945	-0.008109777	det	-2.3772829	-0.03165542	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	1.3098669	-0.039701607	discourse	0.06513105	-0.023529986	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.18080065	0.16746202	dislocated	0.9094372	0.027722457	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	2.764045	0.2511816	expl	-3.2118232	0.26096466	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-6.3166494	0.38703793	fixed	-1.3028369	0.1908057	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-6.162371	0.35386777	flat	-1.8851804	-0.07415832	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.27601713	-0.04554636	iobj	-0.8388449	0.06259154	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	3.6274304	0.04867339	mark	2.4500139	-0.04156084	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-1.2282023	0.032847665	nmod	-1.4104149	-0.043318834	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	1.3278346	-0.0028064875	nsubj	0.3034899	0.032555714	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.4229288	0.009532346	nummod	-2.821359	0.082467265	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.25893906	0.048664425	obj	-0.5142752	-0.023320686	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.05869517	0.043394797	obl	-0.2527133	0.026649473	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.36556777	-0.08216083	orphan	0.9659273	0.055720475	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.5831408	0.14770976	parataxis	0.89541936	0.05826172	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.015595374	0.99141896	punct	-0.02400126	1.0229008	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.15441401	0.10315846	reparandum	0.27725163	0.21977599	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	0.84783363	-0.11749586	vocative	1.0254989	0.07464628	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-0.033402886	-0.037137087	xcomp	-0.7759461	0.026869124	574510	Latin_2.6	Latin	inferRealGrammars.py
10.0	1990000	-4.249358	0.07554298	acl	1.3838267	0.128778	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-1.5585883	0.024864327	advcl	2.0749817	0.050836384	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	1.0744934	-0.036791723	advmod	-0.38409263	-0.022059359	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-0.7790601	-0.03203455	amod	-4.933826	-0.058706965	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-5.8388886	0.3948914	appos	1.2764847	0.1043972	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	5.737414	0.18617962	aux	-1.6898366	0.04673336	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	7.2651224	0.21441558	case	0.28202972	-0.06682862	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	3.5419383	0.053614832	cc	3.746403	0.06377053	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-2.6074924	0.062877916	ccomp	2.1603415	0.029020928	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-5.087952	0.4492953	compound	-6.233452	0.30266297	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-7.251306	0.34877825	conj	2.6935956	0.06761316	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	3.485235	0.12484026	cop	-0.7772465	0.030830894	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-0.5407781	0.08527093	csubj	1.4582562	0.25619075	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-1.4184493	0.10730638	dep	4.5354524	0.24248604	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	6.1198387	0.08941691	det	-3.1548283	0.029267263	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	0.24645242	0.14925994	discourse	3.244429	0.17857026	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-0.65669215	0.2077912	dislocated	1.8027163	0.17511481	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	1.4565494	0.084331065	expl	-1.3214018	0.03407624	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-5.3878613	0.390772	fixed	-5.888529	0.5128806	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-6.5961266	0.3609689	flat	-4.7061105	0.22986129	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	1.3566506	0.16337338	iobj	-1.0335358	0.16560742	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-2.334741	0.6962203	list	0.54630744	0.92705864	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	6.733517	0.3464195	mark	3.2382739	0.08508492	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-3.4121828	0.046824016	nmod	-1.0022688	-0.023120815	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	1.4543259	-0.04554426	nsubj	1.0353458	-0.02826538	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	0.35651654	0.060178906	nummod	-3.252456	-0.13111505	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-2.0696464	0.020518405	obj	0.32159775	-0.040857222	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-1.1696116	-0.034395218	obl	1.2176232	-0.028929511	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-0.9078149	0.48840865	orphan	0.040098883	0.991597	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-1.1765088	0.047970235	parataxis	3.1237411	0.026014285	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-0.013905838	1.002768	punct	-0.054839566	1.00672	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	1.0066476	0.14682002	vocative	4.343874	0.15921396	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-4.142493	0.25635242	xcomp	0.29917988	0.12865342	8520044	Italian_2.6	Italian	inferRealGrammars.py
10.0	1990000	-4.505841	0.41511977	acl	1.7525188	0.2896883	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
