CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
nsubj	0.02776	NOUN	-0.273	163980	VERB	Akkadian_2.8	Akkadian
obj	0.18097	NOUN	-0.06511	163980	VERB	Akkadian_2.8	Akkadian
nsubj	0.56725	NOUN	1.04608	5284890	VERB	Kazakh_2.8	Kazakh
obj	-0.14217	NOUN	0.17125	5284890	VERB	Kazakh_2.8	Kazakh
nsubj	-0.12513	NOUN	0.65828	8145242	VERB	Ancient_Greek_2.8	Ancient_Greek
obj	0.2618	NOUN	0.79026	8145242	VERB	Ancient_Greek_2.8	Ancient_Greek
nsubj	3.71506	NOUN	0.269	8611599	VERB	Chinese_2.8	Chinese
obj	-5.57556	NOUN	0.50896	8611599	VERB	Chinese_2.8	Chinese
nsubj	4.43843	NOUN	0.14054	2035169	VERB	Irish_2.8	Irish
obj	3.21734	NOUN	0.15233	2035169	VERB	Irish_2.8	Irish
nsubj	-4.61784	NOUN	-0.78493	3345396	VERB	Czech_2.8	Czech
obj	-4.87438	NOUN	2.68013	3345396	VERB	Czech_2.8	Czech
nsubj	-0.20702	NOUN	0.47105	1755479	VERB	Gothic_2.8	Gothic
obj	0.17626	NOUN	0.13511	1755479	VERB	Gothic_2.8	Gothic
nsubj	-3.9116	NOUN	0.23415	9198400	VERB	Chinese_2.8	Chinese
obj	5.58869	NOUN	0.78218	9198400	VERB	Chinese_2.8	Chinese
nsubj	-0.65951	NOUN	-0.19724	5305945	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	0.20173	NOUN	0.90559	5305945	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-4.37393	NOUN	-0.54602	7619159	VERB	Danish_2.8	Danish
obj	4.86382	NOUN	0.60324	7619159	VERB	Danish_2.8	Danish
nsubj	4.61294	NOUN	-0.83654	8924558	VERB	Danish_2.8	Danish
obj	3.82565	NOUN	2.46214	8924558	VERB	Danish_2.8	Danish
nsubj	4.68636	NOUN	0.65956	4299989	VERB	Western_Armenian_2.8	Western_Armenian
obj	-4.70091	NOUN	0.88277	4299989	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	-0.22582	NOUN	0.0721	2020238	VERB	Maltese_2.8	Maltese
obj	0.31806	NOUN	0.3775	2020238	VERB	Maltese_2.8	Maltese
nsubj	5.50504	NOUN	1.55103	6074808	VERB	Kiche_2.8	Kiche
obj	5.29455	NOUN	-1.57482	6074808	VERB	Kiche_2.8	Kiche
nsubj	1.44205	NOUN	-0.75227	5982769	VERB	Armenian_2.8	Armenian
obj	5.32186	NOUN	2.08756	5982769	VERB	Armenian_2.8	Armenian
nsubj	0.96059	NOUN	0.7371	9490548	VERB	Kazakh_2.8	Kazakh
obj	0.22786	NOUN	0.2611	9490548	VERB	Kazakh_2.8	Kazakh
nsubj	4.02083	NOUN	-0.44592	7793009	VERB	Indonesian_2.8	Indonesian
obj	-5.79847	NOUN	0.52703	7793009	VERB	Indonesian_2.8	Indonesian
nsubj	-5.07276	NOUN	1.0013	8700090	VERB	Basque_2.8	Basque
obj	-5.2392	NOUN	1.48888	8700090	VERB	Basque_2.8	Basque
nsubj	5.32542	NOUN	2.35796	2953817	VERB	Kazakh_2.8	Kazakh
obj	-5.0352	NOUN	-1.5137	2953817	VERB	Kazakh_2.8	Kazakh
nsubj	4.24716	NOUN	1.5241	8584501	VERB	Bulgarian_2.8	Bulgarian
obj	-5.0618	NOUN	0.44832	8584501	VERB	Bulgarian_2.8	Bulgarian
nsubj	-5.24884	NOUN	1.05103	7357955	VERB	Bambara_2.8	Bambara
obj	5.09426	NOUN	0.19386	7357955	VERB	Bambara_2.8	Bambara
nsubj	-0.06055	NOUN	-0.00489	9582977	VERB	Croatian_2.8	Croatian
obj	-0.06804	NOUN	0.5482	9582977	VERB	Croatian_2.8	Croatian
nsubj	-0.48476	NOUN	-0.62838	9746339	VERB	Irish_2.8	Irish
obj	-0.11341	NOUN	-0.02858	9746339	VERB	Irish_2.8	Irish
nsubj	4.24561	NOUN	0.3386	7781705	VERB	Urdu_2.8	Urdu
obj	5.01001	NOUN	1.81872	7781705	VERB	Urdu_2.8	Urdu
nsubj	5.86979	NOUN	2.55743	5790081	VERB	Kazakh_2.8	Kazakh
obj	4.86222	NOUN	0.70914	5790081	VERB	Kazakh_2.8	Kazakh
nsubj	0.05441	NOUN	0.54028	2185545	VERB	Italian_2.8	Italian
obj	0.0475	NOUN	1.21562	2185545	VERB	Italian_2.8	Italian
nsubj	4.51005	NOUN	0.36393	8244992	VERB	Korean_2.8	Korean
obj	4.42887	NOUN	1.60339	8244992	VERB	Korean_2.8	Korean
nsubj	-0.27388	NOUN	-0.75647	3985691	VERB	Faroese_2.8	Faroese
obj	0.17949	NOUN	0.11918	3985691	VERB	Faroese_2.8	Faroese
nsubj	-3.38192	NOUN	0.66296	9285034	VERB	Spanish_2.8	Spanish
obj	5.16261	NOUN	1.98373	9285034	VERB	Spanish_2.8	Spanish
nsubj	-3.32737	NOUN	0.56981	8460594	VERB	Hindi_2.8	Hindi
obj	-4.42814	NOUN	1.22113	8460594	VERB	Hindi_2.8	Hindi
nsubj	-1.74109	NOUN	0.66666	5952211	VERB	Cantonese_2.8	Cantonese
obj	-5.50209	NOUN	1.45648	5952211	VERB	Cantonese_2.8	Cantonese
nsubj	-3.4881	NOUN	-0.26415	2402456	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-4.47929	NOUN	0.33852	2402456	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-0.16638	NOUN	-0.19273	8664422	VERB	Swedish_2.8	Swedish
obj	0.20188	NOUN	0.75828	8664422	VERB	Swedish_2.8	Swedish
nsubj	-5.14332	NOUN	-0.2175	2078282	VERB	Persian_2.8	Persian
obj	3.27232	NOUN	1.83718	2078282	VERB	Persian_2.8	Persian
nsubj	-4.8205	NOUN	-0.45781	1253116	VERB	Turkish_2.8	Turkish
obj	0.7871	NOUN	-0.03761	1253116	VERB	Turkish_2.8	Turkish
nsubj	-5.14076	NOUN	-0.40277	1872750	VERB	Polish_2.8	Polish
obj	-4.01323	NOUN	1.97677	1872750	VERB	Polish_2.8	Polish
nsubj	-0.01909	NOUN	-0.73599	6253407	VERB	Indonesian_2.8	Indonesian
obj	0.27405	NOUN	1.16163	6253407	VERB	Indonesian_2.8	Indonesian
nsubj	-0.41834	NOUN	-0.67078	5270366	VERB	Irish_2.8	Irish
obj	-0.09188	NOUN	-0.08482	5270366	VERB	Irish_2.8	Irish
nsubj	4.28565	NOUN	-1.03947	7469509	VERB	Irish_2.8	Irish
obj	4.03161	NOUN	0.32259	7469509	VERB	Irish_2.8	Irish
nsubj	3.50698	NOUN	-0.52076	3871121	VERB	Icelandic_2.8	Icelandic
obj	3.668	NOUN	-0.11055	3871121	VERB	Icelandic_2.8	Icelandic
nsubj	4.69113	NOUN	0.85151	9737824	VERB	Thai_2.8	Thai
obj	4.27564	NOUN	0.31661	9737824	VERB	Thai_2.8	Thai
nsubj	5.23253	NOUN	-0.83291	6611321	VERB	Ukrainian_2.8	Ukrainian
obj	5.15361	NOUN	0.90691	6611321	VERB	Ukrainian_2.8	Ukrainian
nsubj	-4.25438	NOUN	-0.17741	7887968	VERB	Indonesian_2.8	Indonesian
obj	5.50345	NOUN	0.11988	7887968	VERB	Indonesian_2.8	Indonesian
nsubj	0.27947	NOUN	-0.37152	9535843	VERB	Indonesian_2.8	Indonesian
obj	-0.24451	NOUN	1.23294	9535843	VERB	Indonesian_2.8	Indonesian
nsubj	4.42854	NOUN	-0.53927	5429862	VERB	Slovenian_2.8	Slovenian
obj	5.29604	NOUN	1.29929	5429862	VERB	Slovenian_2.8	Slovenian
nsubj	-5.43506	NOUN	-0.58374	5508106	VERB	Russian_2.8	Russian
obj	-4.62197	NOUN	1.42782	5508106	VERB	Russian_2.8	Russian
nsubj	-4.53999	NOUN	-0.20436	4874213	VERB	Turkish_2.8	Turkish
obj	1.29959	NOUN	-0.3551	4874213	VERB	Turkish_2.8	Turkish
nsubj	0.28429	NOUN	0.35203	3618921	VERB	Galician_2.8	Galician
obj	1.47069	NOUN	1.7619	3618921	VERB	Galician_2.8	Galician
nsubj	4.50571	NOUN	1.85385	5297284	VERB	Thai_2.8	Thai
obj	-5.3941	NOUN	-0.86056	5297284	VERB	Thai_2.8	Thai
nsubj	-4.68446	NOUN	1.1583	6650092	VERB	Catalan_2.8	Catalan
obj	5.99557	NOUN	2.7281	6650092	VERB	Catalan_2.8	Catalan
nsubj	-0.02696	NOUN	0.06234	6087403	VERB	Uyghur_2.8	Uyghur
obj	0.1062	NOUN	0.09553	6087403	VERB	Uyghur_2.8	Uyghur
nsubj	-3.93939	NOUN	1.21935	7262010	VERB	Sanskrit_2.8	Sanskrit
obj	4.28518	NOUN	0.31245	7262010	VERB	Sanskrit_2.8	Sanskrit
nsubj	0.02016	NOUN	-0.1026	5179806	VERB	Swedish_2.8	Swedish
obj	-0.34784	NOUN	0.84371	5179806	VERB	Swedish_2.8	Swedish
nsubj	-3.41074	NOUN	0.17484	8884738	VERB	English_2.8	English
obj	3.80485	NOUN	1.60453	8884738	VERB	English_2.8	English
nsubj	-0.10237	NOUN	0.28377	9683509	VERB	Cantonese_2.8	Cantonese
obj	-0.29668	NOUN	0.78023	9683509	VERB	Cantonese_2.8	Cantonese
nsubj	-0.05202	NOUN	0.4628	1546034	VERB	Galician_2.8	Galician
obj	-1.72495	NOUN	1.97737	1546034	VERB	Galician_2.8	Galician
nsubj	2.07923	NOUN	-0.0184	6295752	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	2.49863	NOUN	-0.53533	6295752	VERB	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	0.37833	NOUN	0.26838	9893927	VERB	Urdu_2.8	Urdu
obj	-0.03223	NOUN	1.08615	9893927	VERB	Urdu_2.8	Urdu
nsubj	-3.37262	NOUN	0.2261	9828179	VERB	Naija_2.8	Naija
obj	-4.06318	NOUN	-0.12271	9828179	VERB	Naija_2.8	Naija
nsubj	-4.53255	NOUN	0.56339	9012368	VERB	Afrikaans_2.8	Afrikaans
obj	5.30969	NOUN	0.84391	9012368	VERB	Afrikaans_2.8	Afrikaans
nsubj	-0.113	NOUN	-0.37818	7121118	VERB	Portuguese_2.8	Portuguese
obj	-0.77795	NOUN	1.08471	7121118	VERB	Portuguese_2.8	Portuguese
nsubj	-3.40844	NOUN	0.13815	4930858	VERB	Armenian_2.8	Armenian
obj	-4.96046	NOUN	1.56239	4930858	VERB	Armenian_2.8	Armenian
nsubj	4.38257	NOUN	0.42586	9040297	VERB	Russian_2.8	Russian
obj	-4.24915	NOUN	1.49445	9040297	VERB	Russian_2.8	Russian
nsubj	-5.43705	NOUN	0.4161	8072056	VERB	Uyghur_2.8	Uyghur
obj	3.37994	NOUN	-0.64897	8072056	VERB	Uyghur_2.8	Uyghur
nsubj	0.93493	NOUN	0.40597	690344	VERB	German_2.8	German
obj	-0.63923	NOUN	1.58774	690344	VERB	German_2.8	German
nsubj	-4.68853	NOUN	2.4779	2642874	VERB	Classical_Chinese_2.8	Classical_Chinese
obj	6.4322	NOUN	-1.25415	2642874	VERB	Classical_Chinese_2.8	Classical_Chinese
nsubj	-5.05411	NOUN	0.01903	4670022	VERB	Latvian_2.8	Latvian
obj	-3.97784	NOUN	1.50382	4670022	VERB	Latvian_2.8	Latvian
nsubj	-4.50964	NOUN	0.28971	714000	VERB	Korean_2.8	Korean
obj	-5.35916	NOUN	0.84147	714000	VERB	Korean_2.8	Korean
nsubj	0.16047	NOUN	0.43091	3622987	VERB	German_2.8	German
obj	1.01838	NOUN	1.74606	3622987	VERB	German_2.8	German
nsubj	-5.38219	NOUN	1.3331	1976713	VERB	Thai_2.8	Thai
obj	4.7449	NOUN	-0.68347	1976713	VERB	Thai_2.8	Thai
nsubj	5.28213	NOUN	-3.7355	7513902	VERB	Vietnamese_2.8	Vietnamese
obj	5.33068	NOUN	0.3079	7513902	VERB	Vietnamese_2.8	Vietnamese
nsubj	3.1943	NOUN	-0.61225	5470398	VERB	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	2.82778	NOUN	-0.65645	5470398	VERB	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	4.21399	NOUN	-0.98903	1151104	VERB	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	1.58939	NOUN	0.34332	1151104	VERB	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-4.25297	NOUN	1.27608	1279710	VERB	Japanese_2.8	Japanese
obj	-4.64465	NOUN	2.30361	1279710	VERB	Japanese_2.8	Japanese
nsubj	-0.12761	NOUN	0.14974	9161572	VERB	Naija_2.8	Naija
obj	-0.3266	NOUN	0.47281	9161572	VERB	Naija_2.8	Naija
nsubj	5.59725	NOUN	-0.7891	96028	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	5.40135	NOUN	3.27327	96028	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	3.11946	NOUN	0.54994	4301460	VERB	Armenian_2.8	Armenian
obj	-4.7778	NOUN	0.00184	4301460	VERB	Armenian_2.8	Armenian
nsubj	3.30793	NOUN	1.206	5066005	VERB	English_2.8	English
obj	-5.31523	NOUN	0.79898	5066005	VERB	English_2.8	English
nsubj	2.71067	NOUN	1.0763	7060896	VERB	Cantonese_2.8	Cantonese
obj	-4.84581	NOUN	0.80989	7060896	VERB	Cantonese_2.8	Cantonese
nsubj	-0.0033	NOUN	-0.18529	1424792	VERB	Swedish_2.8	Swedish
obj	0.0285	NOUN	0.73267	1424792	VERB	Swedish_2.8	Swedish
nsubj	-0.01933	NOUN	0.40055	1284638	VERB	Italian_2.8	Italian
obj	0.61055	NOUN	1.33371	1284638	VERB	Italian_2.8	Italian
nsubj	3.79429	NOUN	-0.57274	3715162	VERB	Indonesian_2.8	Indonesian
obj	-5.75081	NOUN	1.53492	3715162	VERB	Indonesian_2.8	Indonesian
nsubj	1.8265	NOUN	-0.36458	2878034	VERB	Latin_2.8	Latin
obj	3.67885	NOUN	1.44685	2878034	VERB	Latin_2.8	Latin
nsubj	-0.02982	NOUN	-0.6637	190949	VERB	Icelandic_2.8	Icelandic
obj	0.28833	NOUN	0.10089	190949	VERB	Icelandic_2.8	Icelandic
nsubj	0.04388	NOUN	0.17884	8429428	VERB	Korean_2.8	Korean
obj	-0.74887	NOUN	0.59965	8429428	VERB	Korean_2.8	Korean
nsubj	-6.2456	NOUN	1.93304	8828379	VERB	Kiche_2.8	Kiche
obj	-5.74515	NOUN	-0.23728	8828379	VERB	Kiche_2.8	Kiche
nsubj	3.34086	NOUN	-0.01595	5904060	VERB	English_2.8	English
obj	-1.47149	NOUN	1.00301	5904060	VERB	English_2.8	English
nsubj	4.97986	NOUN	-0.07415	4107153	VERB	Latvian_2.8	Latvian
obj	2.73403	NOUN	1.42744	4107153	VERB	Latvian_2.8	Latvian
nsubj	0.6399	NOUN	-0.42965	9009229	VERB	Chinese_2.8	Chinese
obj	-0.42617	NOUN	0.98625	9009229	VERB	Chinese_2.8	Chinese
nsubj	4.98541	NOUN	0.68481	1183978	VERB	Hebrew_2.8	Hebrew
obj	-4.40484	NOUN	-0.17107	1183978	VERB	Hebrew_2.8	Hebrew
nsubj	0.38038	NOUN	0.32946	5609996	VERB	Hungarian_2.8	Hungarian
obj	-0.7079	NOUN	0.49367	5609996	VERB	Hungarian_2.8	Hungarian
nsubj	-2.97463	NOUN	0.70006	2699755	VERB	Breton_2.8	Breton
obj	4.79238	NOUN	1.01086	2699755	VERB	Breton_2.8	Breton
nsubj	4.86679	NOUN	-1.30062	8281129	VERB	Turkish_2.8	Turkish
obj	5.10774	NOUN	0.82656	8281129	VERB	Turkish_2.8	Turkish
nsubj	5.62808	NOUN	1.944	441126	VERB	Erzya_2.8	Erzya
obj	2.68351	NOUN	0.94185	441126	VERB	Erzya_2.8	Erzya
nsubj	4.88216	NOUN	-0.29412	9036942	VERB	Bulgarian_2.8	Bulgarian
obj	5.26546	NOUN	2.33491	9036942	VERB	Bulgarian_2.8	Bulgarian
nsubj	0.46839	NOUN	-0.47949	6837690	VERB	Bambara_2.8	Bambara
obj	0.11314	NOUN	-0.02456	6837690	VERB	Bambara_2.8	Bambara
nsubj	0.08934	NOUN	0.5287	3661015	VERB	Hindi_2.8	Hindi
obj	-0.31474	NOUN	1.25577	3661015	VERB	Hindi_2.8	Hindi
nsubj	-0.30086	NOUN	-0.24286	2753199	VERB	Polish_2.8	Polish
obj	0.53413	NOUN	0.07166	2753199	VERB	Polish_2.8	Polish
nsubj	0.44472	NOUN	0.69463	2293661	VERB	Breton_2.8	Breton
obj	-0.03714	NOUN	1.07227	2293661	VERB	Breton_2.8	Breton
nsubj	-5.20769	NOUN	1.68036	9467814	VERB	Kazakh_2.8	Kazakh
obj	4.50799	NOUN	-1.37645	9467814	VERB	Kazakh_2.8	Kazakh
nsubj	4.39672	NOUN	-0.19662	2470552	VERB	Korean_2.8	Korean
obj	4.87517	NOUN	0.81905	2470552	VERB	Korean_2.8	Korean
nsubj	0.98721	NOUN	-1.24752	3057752	VERB	Welsh_2.8	Welsh
obj	3.98675	NOUN	-0.27356	3057752	VERB	Welsh_2.8	Welsh
nsubj	4.55256	NOUN	-0.75598	9749091	VERB	Irish_2.8	Irish
obj	4.48558	NOUN	0.16986	9749091	VERB	Irish_2.8	Irish
nsubj	-4.75861	NOUN	1.30742	1406826	VERB	Hungarian_2.8	Hungarian
obj	3.72529	NOUN	-0.05465	1406826	VERB	Hungarian_2.8	Hungarian
nsubj	4.86502	NOUN	0.24669	9695548	VERB	Dutch_2.8	Dutch
obj	-3.14853	NOUN	1.29793	9695548	VERB	Dutch_2.8	Dutch
nsubj	0.19546	NOUN	0.26989	5641356	VERB	Spanish_2.8	Spanish
obj	-0.06797	NOUN	1.43144	5641356	VERB	Spanish_2.8	Spanish
nsubj	-4.25086	NOUN	-0.32444	6967994	VERB	Norwegian_2.8	Norwegian
obj	4.64169	NOUN	0.68328	6967994	VERB	Norwegian_2.8	Norwegian
nsubj	1.29244	NOUN	0.40373	3991607	VERB	Uyghur_2.8	Uyghur
obj	0.31075	NOUN	0.2281	3991607	VERB	Uyghur_2.8	Uyghur
nsubj	4.2727	NOUN	-0.08576	6043329	VERB	Slovenian_2.8	Slovenian
obj	5.16239	NOUN	1.62194	6043329	VERB	Slovenian_2.8	Slovenian
nsubj	0.58307	NOUN	0.15276	6984345	VERB	Western_Armenian_2.8	Western_Armenian
obj	0.23403	NOUN	0.42658	6984345	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	5.81375	NOUN	-0.30501	49110	VERB	Manx_2.8	Manx
obj	-4.60073	NOUN	-0.79138	49110	VERB	Manx_2.8	Manx
nsubj	0.34133	NOUN	0.31644	8310069	VERB	Gothic_2.8	Gothic
obj	-0.04508	NOUN	0.06004	8310069	VERB	Gothic_2.8	Gothic
nsubj	-4.94885	NOUN	0.58686	8193069	VERB	Komi_Zyrian_2.8	Komi_Zyrian
obj	3.40402	NOUN	0.63091	8193069	VERB	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	5.37644	NOUN	-0.3392	8861835	VERB	Hebrew_2.8	Hebrew
obj	4.58313	NOUN	2.18557	8861835	VERB	Hebrew_2.8	Hebrew
nsubj	0.25838	NOUN	0.42543	5440612	VERB	Sanskrit_2.8	Sanskrit
obj	0.16353	NOUN	0.69311	5440612	VERB	Sanskrit_2.8	Sanskrit
nsubj	0.18726	NOUN	-0.05794	3342657	VERB	Finnish_2.8	Finnish
obj	-0.64842	NOUN	0.27182	3342657	VERB	Finnish_2.8	Finnish
nsubj	-5.57047	NOUN	0.73931	2672475	VERB	Breton_2.8	Breton
obj	-5.38112	NOUN	1.67585	2672475	VERB	Breton_2.8	Breton
nsubj	0.63301	NOUN	-0.20848	1411343	VERB	Manx_2.8	Manx
obj	1.48099	NOUN	-0.10948	1411343	VERB	Manx_2.8	Manx
nsubj	0.03515	NOUN	-0.24386	3590474	VERB	Lithuanian_2.8	Lithuanian
obj	0.93811	NOUN	0.60074	3590474	VERB	Lithuanian_2.8	Lithuanian
nsubj	-4.3243	NOUN	-0.09466	3870032	VERB	Ancient_Greek_2.8	Ancient_Greek
obj	-4.8545	NOUN	1.84487	3870032	VERB	Ancient_Greek_2.8	Ancient_Greek
nsubj	-5.06361	NOUN	1.04998	3541419	VERB	Hungarian_2.8	Hungarian
obj	-3.86508	NOUN	1.1973	3541419	VERB	Hungarian_2.8	Hungarian
nsubj	0.31554	NOUN	0.26584	9801089	VERB	Cantonese_2.8	Cantonese
obj	-0.65592	NOUN	1.06122	9801089	VERB	Cantonese_2.8	Cantonese
nsubj	-5.59467	NOUN	-1.21769	2653875	VERB	Latvian_2.8	Latvian
obj	-4.39296	NOUN	1.13143	2653875	VERB	Latvian_2.8	Latvian
nsubj	-3.96685	NOUN	-1.01663	8274277	VERB	Arabic_2.8	Arabic
obj	5.24435	NOUN	0.31233	8274277	VERB	Arabic_2.8	Arabic
nsubj	-0.0274	NOUN	-0.62257	5871886	VERB	Bulgarian_2.8	Bulgarian
obj	1.33351	NOUN	0.86809	5871886	VERB	Bulgarian_2.8	Bulgarian
nsubj	-3.18236	NOUN	-0.22298	7186836	VERB	Indonesian_2.8	Indonesian
obj	5.59048	NOUN	1.32263	7186836	VERB	Indonesian_2.8	Indonesian
nsubj	-3.11753	NOUN	1.2439	3913709	VERB	Akkadian_2.8	Akkadian
obj	-5.98497	NOUN	-0.31844	3913709	VERB	Akkadian_2.8	Akkadian
nsubj	0.57141	NOUN	-0.71544	6454168	VERB	Mbya_Guarani_2.8	Mbya_Guarani
obj	0.54965	NOUN	-0.07603	6454168	VERB	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	4.73107	NOUN	-0.668	4680411	VERB	Czech_2.8	Czech
obj	5.12105	NOUN	2.09697	4680411	VERB	Czech_2.8	Czech
nsubj	0.07923	NOUN	-0.34654	1469602	VERB	Thai_2.8	Thai
obj	-0.60761	NOUN	0.23785	1469602	VERB	Thai_2.8	Thai
nsubj	4.81508	NOUN	0.16157	2231880	VERB	Slovenian_2.8	Slovenian
obj	5.10424	NOUN	2.80411	2231880	VERB	Slovenian_2.8	Slovenian
nsubj	-5.00501	NOUN	0.31024	5396662	VERB	Erzya_2.8	Erzya
obj	-4.17711	NOUN	0.64782	5396662	VERB	Erzya_2.8	Erzya
nsubj	-0.23494	NOUN	0.2409	953362	VERB	Western_Armenian_2.8	Western_Armenian
obj	0.25635	NOUN	0.66529	953362	VERB	Western_Armenian_2.8	Western_Armenian
nsubj	-4.39597	NOUN	-0.42452	6140085	VERB	Ukrainian_2.8	Ukrainian
obj	4.86167	NOUN	-0.07151	6140085	VERB	Ukrainian_2.8	Ukrainian
nsubj	0.03474	NOUN	-0.16531	3003762	VERB	Greek_2.8	Greek
obj	0.27399	NOUN	0.81502	3003762	VERB	Greek_2.8	Greek
nsubj	-1.03464	NOUN	-0.31884	2049786	VERB	Polish_2.8	Polish
obj	0.18747	NOUN	0.0881	2049786	VERB	Polish_2.8	Polish
nsubj	0.13306	NOUN	-0.26544	5199810	VERB	Swedish_2.8	Swedish
obj	0.29443	NOUN	0.74388	5199810	VERB	Swedish_2.8	Swedish
nsubj	0.11366	NOUN	-0.43764	9519173	VERB	Portuguese_2.8	Portuguese
obj	0.50563	NOUN	1.25868	9519173	VERB	Portuguese_2.8	Portuguese
nsubj	0.25434	NOUN	0.47975	6654613	VERB	Italian_2.8	Italian
obj	0.15759	NOUN	1.0668	6654613	VERB	Italian_2.8	Italian
nsubj	4.42854	NOUN	0.32104	1009255	VERB	English_2.8	English
obj	-4.64316	NOUN	-0.143	1009255	VERB	English_2.8	English
nsubj	2.681	NOUN	-0.82111	5202022	VERB	Faroese_2.8	Faroese
obj	2.0432	NOUN	0.21439	5202022	VERB	Faroese_2.8	Faroese
nsubj	-2.89884	NOUN	0.40698	634871	VERB	Gothic_2.8	Gothic
obj	-1.46146	NOUN	-0.23992	634871	VERB	Gothic_2.8	Gothic
nsubj	4.49196	NOUN	-0.65966	5960920	VERB	Arabic_2.8	Arabic
obj	-5.75411	NOUN	1.03251	5960920	VERB	Arabic_2.8	Arabic
nsubj	4.9648	NOUN	0.00406	8607619	VERB	Catalan_2.8	Catalan
obj	5.64155	NOUN	2.36411	8607619	VERB	Catalan_2.8	Catalan
nsubj	4.65329	NOUN	-0.95236	1808999	VERB	Galician_2.8	Galician
obj	6.00375	NOUN	2.19106	1808999	VERB	Galician_2.8	Galician
nsubj	5.26878	NOUN	0.54972	4683768	VERB	Polish_2.8	Polish
obj	-4.29884	NOUN	0.44462	4683768	VERB	Polish_2.8	Polish
nsubj	-0.61606	NOUN	-1.10499	9183877	VERB	Vietnamese_2.8	Vietnamese
obj	0.98416	NOUN	0.59166	9183877	VERB	Vietnamese_2.8	Vietnamese
nsubj	0.05426	NOUN	-0.24309	8392781	VERB	Latvian_2.8	Latvian
obj	0.21018	NOUN	0.51063	8392781	VERB	Latvian_2.8	Latvian
nsubj	4.72266	NOUN	0.4567	8309228	VERB	Norwegian_2.8	Norwegian
obj	4.99147	NOUN	2.61323	8309228	VERB	Norwegian_2.8	Norwegian
nsubj	0.50305	NOUN	0.37466	2923375	VERB	Italian_2.8	Italian
obj	0.14206	NOUN	1.19753	2923375	VERB	Italian_2.8	Italian
nsubj	4.85241	NOUN	-0.9146	7024165	VERB	Czech_2.8	Czech
obj	5.30231	NOUN	1.45929	7024165	VERB	Czech_2.8	Czech
nsubj	-2.96946	NOUN	-0.04222	200680	VERB	Naija_2.8	Naija
obj	-1.76198	NOUN	-0.39029	200680	VERB	Naija_2.8	Naija
nsubj	0.1811	NOUN	-0.20442	6660889	VERB	Belarusian_2.8	Belarusian
obj	0.68913	NOUN	0.44342	6660889	VERB	Belarusian_2.8	Belarusian
nsubj	-4.88663	NOUN	-1.37156	5661564	VERB	Vietnamese_2.8	Vietnamese
obj	5.88806	NOUN	0.39295	5661564	VERB	Vietnamese_2.8	Vietnamese
nsubj	-1.07402	NOUN	0.07041	1447473	VERB	Upper_Sorbian_2.8	Upper_Sorbian
obj	0.12131	NOUN	0.95551	1447473	VERB	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-6.02341	NOUN	0.81286	3615569	VERB	Manx_2.8	Manx
obj	-4.69351	NOUN	1.15628	3615569	VERB	Manx_2.8	Manx
nsubj	0.0827	NOUN	-1.32321	2848139	VERB	Norwegian_2.8	Norwegian
obj	4.33212	NOUN	1.99796	2848139	VERB	Norwegian_2.8	Norwegian
nsubj	-0.04128	NOUN	0.08097	1204006	VERB	North_Sami_2.8	North_Sami
obj	0.25307	NOUN	0.70773	1204006	VERB	North_Sami_2.8	North_Sami
nsubj	6.00663	NOUN	-1.18267	2726024	VERB	North_Sami_2.8	North_Sami
obj	-4.98049	NOUN	-0.48489	2726024	VERB	North_Sami_2.8	North_Sami
nsubj	-4.61144	NOUN	-0.04367	9959668	VERB	Serbian_2.8	Serbian
obj	-5.04123	NOUN	1.69002	9959668	VERB	Serbian_2.8	Serbian
nsubj	0.14638	NOUN	-0.10871	7268883	VERB	Portuguese_2.8	Portuguese
obj	-0.51247	NOUN	1.01166	7268883	VERB	Portuguese_2.8	Portuguese
nsubj	4.45975	NOUN	0.21044	9952359	VERB	Latvian_2.8	Latvian
obj	-4.38605	NOUN	0.79039	9952359	VERB	Latvian_2.8	Latvian
nsubj	-2.98093	NOUN	-1.46082	5828835	VERB	Faroese_2.8	Faroese
obj	-3.44294	NOUN	-1.06388	5828835	VERB	Faroese_2.8	Faroese
nsubj	-4.5616	NOUN	-0.53207	6294381	VERB	Romanian_2.8	Romanian
